,race,LSAT,UGPA,ZFYA,fairScore
14311,0,47.0,3.9,1.61,47.13221707128243
14312,0,35.0,3.5,0.43,34.57730321089646
14313,3,39.0,2.8,-1.96,39.35429560808496
14314,0,31.5,3.6,-0.37,32.489412194785075
14315,0,39.0,3.5,0.1,38.91366637980439
14316,0,34.5,3.9,0.76,34.57730321089646
14317,0,35.0,3.0,0.35,34.57730321089646
14318,6,33.0,3.3,-1.91,32.94760690169464
14319,3,28.0,3.0,0.43,29.368116621576966
14320,0,39.0,3.8,0.58,38.91366637980439
14321,0,37.0,4.0,1.23,36.757264183554916
14322,0,34.0,2.9,-0.73,34.57730321089646
14323,0,34.0,3.6,0.64,34.57730321089646
14324,2,31.0,2.8,-1.32,30.6935219105224
14325,0,41.0,3.4,0.46,41.130447198770625
14326,0,35.0,3.3,-0.26,34.57730321089646
14327,0,36.0,3.1,0.76,36.757264183554916
14328,0,34.0,2.5,-1.27,34.57730321089646
14329,0,39.5,3.2,-0.5,41.130447198770625
14330,0,38.0,3.4,1.23,38.91366637980439
14331,0,37.0,3.1,0.2,36.757264183554916
14332,0,38.0,2.4,-0.11,38.91366637980439
14333,0,33.0,2.6,0.2,32.489412194785075
14334,4,40.0,3.8,0.1,41.36829409896348
14335,3,30.0,3.4,-0.52,31.433277896279797
14336,0,36.0,3.8,1.54,36.757264183554916
14337,2,30.0,3.6,-0.19,30.6935219105224
14338,0,39.0,2.9,1.0,38.91366637980439
14339,0,29.0,3.7,1.33,28.36397895081746
14340,0,33.0,3.7,-1.86,32.489412194785075
14341,0,34.0,3.4,0.48,34.57730321089646
14342,0,37.0,3.7,-0.42,36.757264183554916
14343,0,31.0,3.7,-0.37,30.41726256161723
14344,0,36.0,3.5,-0.6,36.757264183554916
14345,0,32.5,2.9,-0.55,32.489412194785075
14346,3,32.5,3.8,-0.44,33.544646013045195
14347,0,37.0,3.7,2.0,36.757264183554916
14348,0,32.0,3.3,0.4,32.489412194785075
14349,0,30.5,3.2,0.71,30.41726256161723
14350,0,41.0,3.5,0.58,41.130447198770625
14351,0,27.0,3.5,0.07,26.35008146270513
14352,3,33.0,2.7,-0.52,33.544646013045195
14353,0,32.0,3.1,-0.21,32.489412194785075
14354,0,37.0,3.9,0.71,36.757264183554916
14355,4,38.0,3.4,-0.37,39.179041869968145
14356,0,39.0,3.2,0.48,38.91366637980439
14357,0,37.0,3.3,1.46,36.757264183554916
14358,0,30.0,3.5,-0.83,30.41726256161723
14359,0,41.0,3.5,-0.26,41.130447198770625
14360,0,34.0,3.2,0.82,34.57730321089646
14361,6,26.0,3.1,-0.44,26.636681070820824
14362,0,30.0,3.9,0.33,30.41726256161723
14363,0,28.0,3.5,0.66,28.36397895081746
14364,0,39.0,2.8,0.61,38.91366637980439
14365,0,35.0,3.4,-1.96,34.57730321089646
14366,0,37.0,3.4,0.35,36.757264183554916
14367,0,38.0,3.1,1.3,38.91366637980439
14368,6,32.5,3.1,0.71,32.94760690169464
14369,0,34.0,3.2,-0.47,34.57730321089646
14370,0,37.0,3.4,0.56,36.757264183554916
14371,0,36.0,2.8,-0.67,36.757264183554916
14372,3,27.0,3.3,-1.14,27.220225239564655
14373,0,33.0,3.5,0.58,32.489412194785075
14374,0,33.75,3.3,1.72,34.57730321089646
14375,0,35.0,3.2,0.1,34.57730321089646
14376,3,31.0,2.7,-0.98,31.433277896279797
14377,3,34.0,2.2,-0.11,35.60448111766814
14378,0,39.0,3.8,0.61,38.91366637980439
14379,6,33.0,3.8,-0.62,32.94760690169464
14380,0,36.0,3.9,1.9,36.757264183554916
14381,0,35.5,3.0,1.07,36.757264183554916
14382,0,27.0,3.6,-0.98,26.35008146270513
14383,0,42.0,3.3,0.07,43.325316413348574
14384,0,34.0,3.6,0.28,34.57730321089646
14385,0,37.0,3.3,0.38,36.757264183554916
14386,0,37.0,3.4,0.43,36.757264183554916
14387,3,18.0,3.7,-2.01,18.537056086017195
14388,0,36.0,3.2,-0.11,36.757264183554916
14389,0,43.0,3.3,0.87,43.325316413348574
14390,0,34.0,3.7,0.48,34.57730321089646
14391,0,41.0,3.2,0.97,41.130447198770625
14392,2,33.0,2.5,1.28,32.913069434113176
14393,0,36.0,3.5,-0.06,36.757264183554916
14394,0,30.5,3.7,-0.01,30.41726256161723
14395,3,26.5,2.9,-1.81,27.220225239564655
14396,0,42.0,2.7,0.77,43.325316413348574
14397,0,41.0,2.5,1.11,41.130447198770625
14398,0,38.0,3.2,0.17,38.91366637980439
14399,0,34.5,2.8,-0.51,34.57730321089646
14400,0,27.0,2.9,-0.36,26.35008146270513
14401,0,36.0,3.5,0.69,36.757264183554916
14402,0,40.0,2.6,-0.17,41.130447198770625
14403,0,36.0,3.5,0.2,36.757264183554916
14404,0,32.5,3.0,0.23,32.489412194785075
14405,0,30.0,3.7,-0.42,30.41726256161723
14406,0,33.0,2.5,0.21,32.489412194785075
14407,0,35.0,2.8,1.9,34.57730321089646
14408,0,35.0,2.9,-0.49,34.57730321089646
14409,5,31.0,2.6,-0.44,30.869172871534854
14410,0,25.0,4.0,0.86,24.314810269694096
14411,0,34.0,3.6,1.3,34.57730321089646
14412,0,41.0,3.7,0.16,41.130447198770625
14413,0,33.5,2.8,0.16,34.57730321089646
14414,0,34.0,2.8,-0.03,34.57730321089646
14415,0,35.0,3.0,0.0,34.57730321089646
14416,0,37.0,3.3,-0.24,36.757264183554916
14417,0,32.5,3.0,0.52,32.489412194785075
14418,0,34.0,3.2,0.63,34.57730321089646
14419,0,33.0,3.0,-0.51,32.489412194785075
14420,0,34.0,3.7,-0.55,34.57730321089646
14421,3,28.0,3.1,-0.34,29.368116621576966
14422,0,30.0,3.9,-0.15,30.41726256161723
14423,0,35.0,3.0,0.31,34.57730321089646
14424,0,33.0,3.0,-0.72,32.489412194785075
14425,0,33.0,3.4,-0.21,32.489412194785075
14426,0,42.0,3.7,1.82,43.325316413348574
14427,3,26.0,3.0,-1.7,27.220225239564655
14428,0,40.0,4.0,1.44,41.130447198770625
14429,0,24.0,3.2,-0.89,24.314810269694096
14430,3,14.5,3.2,-1.22,14.623863086512985
14431,0,27.0,3.2,-0.82,26.35008146270513
14432,0,30.0,2.6,0.69,30.41726256161723
14433,0,34.0,2.6,-0.17,34.57730321089646
14434,0,39.0,3.7,1.42,38.91366637980439
14435,0,36.0,3.9,1.32,36.757264183554916
14436,0,37.0,3.4,0.86,36.757264183554916
14437,0,41.0,2.4,-0.59,41.130447198770625
14438,3,24.0,3.3,-1.39,25.203060752685662
14439,0,34.0,2.3,0.07,34.57730321089646
14440,0,35.5,2.6,1.88,36.757264183554916
14441,0,36.0,2.6,1.34,36.757264183554916
14442,0,36.0,2.9,-0.06,36.757264183554916
14443,0,36.0,3.3,-0.08,36.757264183554916
14444,0,40.0,3.6,1.05,41.130447198770625
14445,2,39.0,3.1,0.4,38.92157329601039
14446,0,33.0,2.9,-0.06,32.489412194785075
14447,0,37.5,3.2,1.84,38.91366637980439
14448,0,34.0,3.6,1.28,34.57730321089646
14449,0,36.0,3.2,-1.37,36.757264183554916
14450,0,32.0,3.5,-0.26,32.489412194785075
14451,0,33.0,3.4,-1.11,32.489412194785075
14452,0,37.0,3.0,0.15,36.757264183554916
14453,0,34.0,3.4,-0.03,34.57730321089646
14454,0,41.0,3.5,0.92,41.130447198770625
14455,0,37.0,3.7,1.02,36.757264183554916
14456,0,36.0,3.7,-0.06,36.757264183554916
14457,0,36.0,3.2,0.25,36.757264183554916
14458,0,39.0,3.3,0.22,38.91366637980439
14459,2,33.0,2.9,-0.37,32.913069434113176
14460,0,35.0,3.8,0.07,34.57730321089646
14461,0,33.0,3.4,0.46,32.489412194785075
14462,0,39.0,3.7,-0.29,38.91366637980439
14463,0,36.0,2.7,-0.55,36.757264183554916
14464,3,29.0,2.7,-1.03,29.368116621576966
14465,0,36.0,3.5,0.58,36.757264183554916
14466,0,27.5,3.4,-0.6,28.36397895081746
14467,0,38.0,3.1,-0.57,38.91366637980439
14468,0,33.0,3.4,0.1,32.489412194785075
14469,2,35.5,3.1,-0.57,36.970070962174326
14470,0,39.0,3.8,1.64,38.91366637980439
14471,0,37.0,3.4,0.82,36.757264183554916
14472,0,34.0,3.4,-0.44,34.57730321089646
14473,0,35.0,2.9,0.17,34.57730321089646
14474,0,23.0,3.4,0.3,22.28700774327646
14475,0,43.0,3.2,-0.5,43.325316413348574
14476,6,38.5,3.5,1.33,39.16597205575577
14477,0,32.0,3.8,1.25,32.489412194785075
14478,0,42.0,4.0,2.08,43.325316413348574
14479,3,28.0,3.3,-0.08,29.368116621576966
14480,0,31.5,3.6,1.46,32.489412194785075
14481,0,40.0,2.6,-0.03,41.130447198770625
14482,0,37.0,3.3,-1.81,36.757264183554916
14483,0,33.0,3.5,-0.08,32.489412194785075
14484,0,39.0,3.8,1.38,38.91366637980439
14485,0,33.0,3.7,0.76,32.489412194785075
14486,7,34.0,2.7,0.89,35.135879747367284
14487,0,36.0,3.4,0.3,36.757264183554916
14488,0,45.0,3.3,-0.34,45.28817965263296
14489,0,34.0,2.9,-0.55,34.57730321089646
14490,3,25.0,3.5,-1.29,25.203060752685662
14491,0,38.0,3.4,-0.37,38.91366637980439
14492,0,45.0,2.9,-1.01,45.28817965263296
14493,3,27.0,3.4,-0.19,27.220225239564655
14494,2,31.0,3.0,-0.03,30.6935219105224
14495,0,33.0,3.0,0.56,32.489412194785075
14496,0,39.0,3.8,1.92,38.91366637980439
14497,0,36.0,3.4,0.04,36.757264183554916
14498,0,35.0,4.0,1.9,34.57730321089646
14499,0,30.0,3.7,-0.62,30.41726256161723
14500,0,35.0,3.5,0.15,34.57730321089646
14501,0,35.0,4.0,0.28,34.57730321089646
14502,2,32.0,3.2,-0.06,32.913069434113176
14503,0,43.0,3.3,0.89,43.325316413348574
14504,0,35.0,3.4,0.66,34.57730321089646
14505,0,31.0,3.9,-0.55,30.41726256161723
14506,3,36.0,2.4,0.07,37.54798150639539
14507,0,36.0,2.8,-0.16,36.757264183554916
14508,0,37.0,3.3,-0.13,36.757264183554916
14509,3,31.0,2.6,-1.72,31.433277896279797
14510,3,26.0,3.6,-0.89,27.220225239564655
14511,0,32.0,3.0,-1.15,32.489412194785075
14512,3,27.0,3.3,-2.04,27.220225239564655
14513,0,42.0,2.8,-0.35,43.325316413348574
14514,0,40.0,3.7,-0.75,41.130447198770625
14515,0,40.0,2.6,-0.78,41.130447198770625
14516,0,38.0,3.2,-0.05,38.91366637980439
14517,0,25.0,2.9,-1.24,24.314810269694096
14518,0,34.5,3.2,-0.24,34.57730321089646
14519,2,40.0,2.8,-0.83,41.0263556823405
14520,2,38.0,3.3,-0.19,38.92157329601039
14521,2,25.5,3.0,-1.15,26.493419086395843
14522,0,39.0,3.1,-0.16,38.91366637980439
14523,0,40.0,2.2,-0.16,41.130447198770625
14524,0,40.5,3.2,1.13,41.130447198770625
14525,0,28.0,3.2,-0.05,28.36397895081746
14526,0,40.0,3.2,-1.16,41.130447198770625
14527,4,34.0,2.9,-1.37,35.0820453505715
14528,0,32.5,3.6,0.24,32.489412194785075
14529,0,38.0,3.5,0.38,38.91366637980439
14530,0,45.0,3.2,1.51,45.28817965263296
14531,0,36.0,3.1,0.27,36.757264183554916
14532,0,39.0,3.4,-0.78,38.91366637980439
14533,0,44.0,3.0,1.05,45.28817965263296
14534,0,41.0,3.7,0.57,41.130447198770625
14535,0,38.0,3.5,-0.62,38.91366637980439
14536,0,39.0,3.5,1.13,38.91366637980439
14537,0,41.0,2.8,1.51,41.130447198770625
14538,0,42.0,3.1,0.49,43.325316413348574
14539,0,38.0,3.5,0.62,38.91366637980439
14540,0,38.0,2.7,0.11,38.91366637980439
14541,0,41.0,3.1,-0.35,41.130447198770625
14542,0,42.0,3.3,0.62,43.325316413348574
14543,0,38.0,3.8,1.4,38.91366637980439
14544,0,38.0,3.2,-0.29,38.91366637980439
14545,0,42.0,2.5,-0.43,43.325316413348574
14546,0,40.0,3.5,-0.21,41.130447198770625
14547,0,38.0,3.6,-0.43,38.91366637980439
14548,0,40.0,3.1,-0.08,41.130447198770625
14549,0,37.0,3.8,0.99,36.757264183554916
14550,4,31.0,3.6,-0.94,31.00601438949191
14551,0,43.0,3.2,1.1,43.325316413348574
14552,0,40.0,3.6,1.45,41.130447198770625
14553,4,27.0,3.3,-0.56,26.76839296436412
14554,0,37.0,3.0,-0.13,36.757264183554916
14555,0,38.0,3.2,0.14,38.91366637980439
14556,0,38.0,3.1,0.54,38.91366637980439
14557,0,38.0,3.6,0.65,38.91366637980439
14558,0,37.75,3.3,-0.08,38.91366637980439
14559,0,37.0,3.3,1.13,36.757264183554916
14560,2,33.0,2.8,-0.89,32.913069434113176
14561,0,37.0,3.5,1.51,36.757264183554916
14562,0,44.0,3.8,3.07,45.28817965263296
14563,0,43.0,3.6,1.48,43.325316413348574
14564,0,41.0,3.2,0.49,41.130447198770625
14565,0,36.0,3.8,0.7,36.757264183554916
14566,0,42.0,3.5,1.13,43.325316413348574
14567,0,36.5,3.2,-0.05,36.757264183554916
14568,0,34.5,3.2,-0.02,34.57730321089646
14569,0,37.0,3.6,1.45,36.757264183554916
14570,0,41.0,2.9,0.3,41.130447198770625
14571,0,45.0,3.0,1.08,45.28817965263296
14572,0,37.0,3.4,-0.32,36.757264183554916
14573,0,39.0,3.3,-0.29,38.91366637980439
14574,0,41.0,3.7,1.1,41.130447198770625
14575,0,40.0,3.1,0.39,41.130447198770625
14576,0,47.0,2.8,1.32,47.13221707128243
14577,0,42.0,3.0,-0.62,43.325316413348574
14578,4,48.0,3.8,0.84,48.914568854697215
14579,0,38.0,3.0,-0.05,38.91366637980439
14580,0,37.0,3.6,0.27,36.757264183554916
14581,0,39.0,3.4,-1.5,38.91366637980439
14582,4,38.0,2.4,-1.75,39.179041869968145
14583,0,38.0,3.9,-0.32,38.91366637980439
14584,2,30.5,3.0,-1.77,30.6935219105224
14585,0,36.0,3.2,-0.64,36.757264183554916
14586,0,36.0,3.2,-1.69,36.757264183554916
14587,3,32.0,3.8,-0.8,33.544646013045195
14588,0,36.0,3.3,-0.19,36.757264183554916
14589,0,37.0,3.0,0.11,36.757264183554916
14590,2,35.0,2.8,-0.75,35.0
14591,0,44.0,2.9,-0.64,45.28817965263296
14592,0,35.0,3.4,-0.37,34.57730321089646
14593,0,38.0,3.3,-0.48,38.91366637980439
14594,4,31.5,3.4,-0.22,33.14032346612947
14595,0,40.0,3.0,0.11,41.130447198770625
14596,3,36.0,2.6,-1.83,37.54798150639539
14597,3,28.0,2.7,-0.64,29.368116621576966
14598,0,42.0,2.6,0.03,43.325316413348574
14599,0,37.0,3.1,0.51,36.757264183554916
14600,0,39.0,3.3,-0.13,38.91366637980439
14601,0,42.0,3.9,0.78,43.325316413348574
14602,0,41.0,2.9,-0.37,41.130447198770625
14603,0,38.0,3.5,-0.11,38.91366637980439
14604,0,36.0,3.2,0.94,36.757264183554916
14605,0,42.0,3.9,0.16,43.325316413348574
14606,0,37.0,3.1,1.97,36.757264183554916
14607,5,42.0,2.9,0.05,43.86312219364807
14608,0,41.0,3.4,-0.02,41.130447198770625
14609,0,40.0,3.1,0.35,41.130447198770625
14610,4,31.0,3.9,-0.97,31.00601438949191
14611,0,42.0,3.1,0.27,43.325316413348574
14612,5,28.0,3.6,-1.16,28.945400931040407
14613,0,39.0,3.3,1.27,38.91366637980439
14614,0,38.0,3.4,-1.02,38.91366637980439
14615,0,40.0,3.7,1.32,41.130447198770625
14616,0,41.0,2.9,-1.13,41.130447198770625
14617,0,38.0,3.7,0.19,38.91366637980439
14618,5,35.0,3.0,-0.13,35.237166685298824
14619,0,40.0,3.2,-0.56,41.130447198770625
14620,0,40.0,3.0,0.0,41.130447198770625
14621,0,37.0,3.5,0.24,36.757264183554916
14622,0,39.0,3.1,0.3,38.91366637980439
14623,0,38.0,3.4,0.81,38.91366637980439
14624,0,40.0,3.2,0.06,41.130447198770625
14625,0,44.0,2.9,1.21,45.28817965263296
14626,0,38.0,3.4,0.19,38.91366637980439
14627,0,38.0,3.1,0.67,38.91366637980439
14628,0,39.0,3.4,-1.07,38.91366637980439
14629,3,32.0,2.2,-1.74,33.544646013045195
14630,5,28.0,3.2,-0.83,28.945400931040407
14631,5,28.0,3.4,-0.29,28.945400931040407
14632,0,46.0,2.8,0.54,47.13221707128243
14633,5,34.0,3.1,-0.21,35.237166685298824
14634,0,40.0,2.9,0.19,41.130447198770625
14635,0,37.0,3.3,-0.19,36.757264183554916
14636,0,39.0,3.4,1.7,38.91366637980439
14637,0,39.0,3.2,1.0,38.91366637980439
14638,0,37.0,3.3,-1.1,36.757264183554916
14639,0,34.5,3.6,-0.21,34.57730321089646
14640,0,37.0,3.9,1.64,36.757264183554916
14641,0,31.0,3.8,-0.46,30.41726256161723
14642,0,36.5,2.8,0.06,36.757264183554916
14643,0,36.0,3.4,-2.61,36.757264183554916
14644,5,29.0,3.1,-1.85,28.945400931040407
14645,0,41.0,3.2,-0.13,41.130447198770625
14646,0,40.0,2.8,-0.7,41.130447198770625
14647,4,35.0,3.4,-0.11,35.0820453505715
14648,0,39.0,3.1,-0.59,38.91366637980439
14649,0,39.0,3.6,1.1,38.91366637980439
14650,0,39.0,3.9,1.21,38.91366637980439
14651,7,40.5,2.6,0.46,41.63614051221098
14652,0,33.5,3.1,-0.24,34.57730321089646
14653,0,42.0,3.8,1.62,43.325316413348574
14654,5,29.5,2.9,-0.97,30.869172871534854
14655,0,38.0,3.7,-0.02,38.91366637980439
14656,0,40.0,3.6,-0.48,41.130447198770625
14657,0,34.0,3.6,-0.16,34.57730321089646
14658,0,33.5,3.2,-0.51,34.57730321089646
14659,0,38.0,3.4,-0.43,38.91366637980439
14660,0,41.0,3.9,1.59,41.130447198770625
14661,0,43.0,3.2,1.21,43.325316413348574
14662,0,45.0,3.4,1.88,45.28817965263296
14663,0,38.0,3.1,0.81,38.91366637980439
14664,0,40.0,3.0,0.32,41.130447198770625
14665,0,39.0,3.0,0.84,38.91366637980439
14666,0,43.0,3.1,1.21,43.325316413348574
14667,0,45.0,3.1,1.29,45.28817965263296
14668,0,40.0,3.5,0.73,41.130447198770625
14669,0,42.0,3.4,0.0,43.325316413348574
14670,3,32.0,2.5,-1.05,33.544646013045195
14671,0,38.0,3.2,-0.64,38.91366637980439
14672,0,35.5,3.8,1.27,36.757264183554916
14673,0,37.0,3.7,0.16,36.757264183554916
14674,0,39.0,2.6,-0.59,38.91366637980439
14675,0,39.0,3.3,-0.08,38.91366637980439
14676,5,33.0,2.3,0.14,33.31462131150935
14677,3,27.0,2.7,-1.83,27.220225239564655
14678,0,41.0,3.6,1.0,41.130447198770625
14679,0,35.5,2.5,2.29,36.757264183554916
14680,0,36.0,3.7,0.62,36.757264183554916
14681,0,44.0,3.7,2.05,45.28817965263296
14682,0,37.0,3.4,0.94,36.757264183554916
14683,3,30.0,2.5,-1.72,31.433277896279797
14684,0,38.0,3.9,0.43,38.91366637980439
14685,3,26.0,3.5,-1.53,27.220225239564655
14686,0,37.0,3.5,-0.21,36.757264183554916
14687,0,36.0,3.1,-0.81,36.757264183554916
14688,0,37.0,3.4,0.64,36.757264183554916
14689,0,32.0,3.0,-0.94,32.489412194785075
14690,0,28.0,3.5,-0.32,28.36397895081746
14691,0,32.0,3.2,0.49,32.489412194785075
14692,0,40.0,2.5,0.28,41.130447198770625
14693,0,37.0,3.0,0.19,36.757264183554916
14694,0,28.0,3.5,0.04,28.36397895081746
14695,0,33.0,3.4,0.53,32.489412194785075
14696,0,32.5,2.9,0.43,32.489412194785075
14697,0,28.5,3.1,0.7,28.36397895081746
14698,0,34.0,2.5,-1.02,34.57730321089646
14699,0,29.5,3.1,-0.6,30.41726256161723
14700,0,42.0,3.4,0.19,43.325316413348574
14701,0,24.0,2.5,-0.3,24.314810269694096
14702,0,33.0,2.9,0.86,32.489412194785075
14703,0,30.0,3.8,0.22,30.41726256161723
14704,0,35.0,3.2,1.43,34.57730321089646
14705,0,36.0,2.7,-0.3,36.757264183554916
14706,0,40.0,2.8,-0.4,41.130447198770625
14707,0,41.0,3.3,1.18,41.130447198770625
14708,0,32.0,3.5,-0.36,32.489412194785075
14709,0,32.0,3.4,1.26,32.489412194785075
14710,0,36.0,3.0,-0.81,36.757264183554916
14711,0,36.0,3.7,-0.17,36.757264183554916
14712,0,32.0,2.8,-0.96,32.489412194785075
14713,0,29.0,3.7,0.54,28.36397895081746
14714,0,37.0,4.0,0.94,36.757264183554916
14715,0,35.0,3.5,1.13,34.57730321089646
14716,0,34.0,3.4,0.09,34.57730321089646
14717,0,42.0,3.6,0.94,43.325316413348574
14718,0,31.0,3.0,1.22,30.41726256161723
14719,0,34.0,3.4,0.13,34.57730321089646
14720,0,29.0,3.5,-0.11,28.36397895081746
14721,0,36.0,2.9,0.13,36.757264183554916
14722,0,32.0,3.1,-0.11,32.489412194785075
14723,0,46.0,2.2,-0.45,47.13221707128243
14724,0,32.0,2.8,0.71,32.489412194785075
14725,0,29.0,3.2,0.58,28.36397895081746
14726,0,33.0,3.6,1.52,32.489412194785075
14727,0,30.5,3.2,0.07,30.41726256161723
14728,0,34.0,3.1,0.49,34.57730321089646
14729,0,33.0,3.5,-0.6,32.489412194785075
14730,0,25.0,3.7,-1.02,24.314810269694096
14731,0,34.0,2.8,0.13,34.57730321089646
14732,0,32.0,3.6,0.19,32.489412194785075
14733,0,38.0,2.8,1.26,38.91366637980439
14734,0,29.0,3.4,-0.17,28.36397895081746
14735,0,26.5,3.3,-0.75,26.35008146270513
14736,0,32.5,3.4,1.81,32.489412194785075
14737,0,28.0,3.4,-1.11,28.36397895081746
14738,0,30.0,3.7,0.0,30.41726256161723
14739,0,26.0,3.7,0.38,26.35008146270513
14740,0,34.0,3.4,0.09,34.57730321089646
14741,0,36.0,3.0,-0.62,36.757264183554916
14742,0,38.0,3.7,0.24,38.91366637980439
14743,0,30.5,3.1,0.09,30.41726256161723
14744,2,45.0,3.7,1.96,45.29759027599206
14745,0,28.5,2.6,0.22,28.36397895081746
14746,0,32.0,2.7,-0.32,32.489412194785075
14747,3,26.0,2.5,-1.51,27.220225239564655
14748,0,35.0,4.0,0.09,34.57730321089646
14749,0,39.0,3.1,1.58,38.91366637980439
14750,0,30.0,3.8,0.49,30.41726256161723
14751,0,39.0,3.3,0.39,38.91366637980439
14752,0,36.0,3.5,0.53,36.757264183554916
14753,0,32.0,3.2,0.9,32.489412194785075
14754,0,29.0,3.7,0.79,28.36397895081746
14755,0,26.0,3.2,0.53,26.35008146270513
14756,0,27.5,3.4,0.79,28.36397895081746
14757,0,36.0,3.7,1.58,36.757264183554916
14758,0,29.0,3.8,-0.62,28.36397895081746
14759,0,34.5,3.2,0.22,34.57730321089646
14760,3,27.0,2.8,-0.66,27.220225239564655
14761,0,36.0,2.9,-0.4,36.757264183554916
14762,3,32.0,2.3,-1.09,33.544646013045195
14763,3,27.0,3.9,0.39,27.220225239564655
14764,2,43.0,3.8,-1.08,43.244136321479594
14765,0,45.0,3.8,1.12,45.28817965263296
14766,0,48.0,3.9,1.08,49.0
14767,0,47.0,4.0,1.47,47.13221707128243
14768,2,44.0,3.7,-0.61,45.29759027599206
14769,0,46.0,3.8,-1.66,47.13221707128243
14770,4,47.0,3.6,-0.27,46.99999999999999
14771,0,46.0,3.8,-0.36,47.13221707128243
14772,0,43.5,3.8,-0.69,45.28817965263296
14773,2,45.0,3.7,0.89,45.29759027599206
14774,3,39.0,3.4,-0.97,39.35429560808496
14775,2,39.0,3.9,-0.61,38.92157329601039
14776,6,41.0,3.9,0.62,41.07243325878752
14777,0,47.0,4.0,0.31,47.13221707128243
14778,0,44.0,3.7,0.08,45.28817965263296
14779,0,44.0,3.8,1.01,45.28817965263296
14780,2,47.0,3.9,0.43,47.26669881201337
14781,0,43.0,4.0,-0.47,43.325316413348574
14782,3,46.0,3.3,-0.5,47.625444953485456
14783,0,48.0,4.0,0.25,49.0
14784,0,42.0,3.9,0.31,43.325316413348574
14785,5,41.0,3.9,-1.31,41.57179735976823
14786,0,44.0,4.1,-0.5,45.28817965263296
14787,0,46.0,3.7,-1.08,47.13221707128243
14788,0,47.0,3.6,0.86,47.13221707128243
14789,0,47.0,4.0,0.2,47.13221707128243
14790,0,44.0,3.7,1.42,45.28817965263296
14791,0,44.0,3.8,-1.36,45.28817965263296
14792,0,45.0,3.7,0.55,45.28817965263296
14793,2,46.0,3.9,-0.47,47.26669881201337
14794,0,46.0,4.0,-0.19,47.13221707128243
14795,0,46.0,3.7,0.2,47.13221707128243
14796,0,45.0,3.8,0.08,45.28817965263296
14797,0,48.0,4.0,-0.63,49.0
14798,0,46.0,4.1,0.78,47.13221707128243
14799,0,47.0,4.0,-1.24,47.13221707128243
14800,0,43.0,3.7,-0.91,43.325316413348574
14801,0,44.0,3.7,-0.5,45.28817965263296
14802,0,48.0,4.1,1.31,49.0
14803,0,46.0,3.9,0.2,47.13221707128243
14804,0,46.0,3.8,0.89,47.13221707128243
14805,0,45.0,3.8,0.66,45.28817965263296
14806,0,43.5,3.8,-1.31,45.28817965263296
14807,0,42.0,3.7,-0.27,43.325316413348574
14808,0,44.0,3.7,-0.63,45.28817965263296
14809,0,46.0,3.8,-0.73,47.13221707128243
14810,0,44.0,3.8,0.43,45.28817965263296
14811,0,48.0,3.7,0.36,49.0
14812,0,46.0,4.0,1.36,47.13221707128243
14813,0,48.0,3.5,-0.15,49.0
14814,0,47.0,3.7,0.81,47.13221707128243
14815,2,45.0,3.7,0.89,45.29759027599206
14816,0,45.0,3.8,1.24,45.28817965263296
14817,0,44.0,3.7,1.25,45.28817965263296
14818,0,48.0,3.7,-0.75,49.0
14819,0,45.0,3.9,-0.5,45.28817965263296
14820,0,43.5,3.8,0.7,45.28817965263296
14821,5,36.0,3.2,0.43,37.39385405475788
14822,0,46.0,3.5,0.89,47.13221707128243
14823,0,48.0,3.8,-0.47,49.0
14824,0,45.0,3.9,1.75,45.28817965263296
14825,0,40.0,3.8,0.03,41.130447198770625
14826,0,46.0,3.9,-1.47,47.13221707128243
14827,2,43.0,3.8,-0.08,43.244136321479594
14828,0,44.0,3.9,-0.61,45.28817965263296
14829,0,44.0,3.9,-0.25,45.28817965263296
14830,0,42.0,3.2,1.06,43.325316413348574
14831,0,34.5,3.7,-0.23,34.57730321089646
14832,0,45.0,3.0,0.44,45.28817965263296
14833,0,33.5,3.0,-1.25,34.57730321089646
14834,0,40.0,3.8,1.96,41.130447198770625
14835,0,43.0,2.9,0.2,43.325316413348574
14836,0,41.0,3.2,-0.7,41.130447198770625
14837,0,37.0,2.9,0.62,36.757264183554916
14838,0,36.0,3.4,0.25,36.757264183554916
14839,0,42.0,2.9,-0.61,43.325316413348574
14840,0,38.0,3.7,0.34,38.91366637980439
14841,0,39.0,3.3,1.2,38.91366637980439
14842,0,42.0,2.6,-0.23,43.325316413348574
14843,0,35.0,3.5,-0.47,34.57730321089646
14844,0,40.0,3.4,-1.11,41.130447198770625
14845,0,40.0,3.1,-1.14,41.130447198770625
14846,4,32.0,2.5,-1.6,33.14032346612947
14847,0,44.0,2.7,0.32,45.28817965263296
14848,0,37.0,3.2,0.16,36.757264183554916
14849,0,37.0,3.5,1.36,36.757264183554916
14850,0,37.0,3.4,-0.35,36.757264183554916
14851,0,34.0,3.2,0.02,34.57730321089646
14852,0,42.5,3.8,1.55,43.325316413348574
14853,4,45.0,2.9,-0.3,45.60374705238594
14854,0,48.0,3.2,-0.21,49.0
14855,0,37.0,3.7,0.53,36.757264183554916
14856,0,40.0,3.5,-0.3,41.130447198770625
14857,0,41.0,3.8,-2.09,41.130447198770625
14858,0,41.0,3.9,0.71,41.130447198770625
14859,3,31.5,1.9,-2.13,33.544646013045195
14860,0,36.5,3.6,0.9,36.757264183554916
