race,LSAT,UGPA,ZFYA,uuid
0,37.0,2.7,0.15,146489232856434153211361713866666387846
0,36.0,3.0,1.53,137673159124943578304598521770315434948
0,40.0,2.4,-0.44,266591023048645960687460349026418338442
0,32.0,3.4,-0.44,245947702928689252568865625638410140209
0,34.5,2.6,-1.03,280672039529889136540478786264033455549
0,33.0,3.3,0.2,152286656525676112582155966625386298812
0,37.0,2.7,0.03,79392878853050089573305212546373005348
0,27.0,3.3,-1.75,336701054725722051356264893996632694289
0,28.5,3.4,-0.44,19929962100287315751452500829433294357
0,34.0,3.3,-0.32,139360980964381952229672546709588768774
0,38.0,2.4,-0.63,243813833922515170437710610226731170497
0,37.0,2.7,-0.06,230875131912499384208309585683315528407
0,36.0,3.1,-0.84,32649258338764536217951382904702025117
0,33.0,2.6,-0.2,215060734920349803603588995223760963175
0,37.0,3.7,1.53,291423597734729038338788536681355843726
0,42.0,2.7,1.74,326629093078487601304025217839987970936
0,40.0,2.3,0.56,141114422891872767063782912972845570985
0,37.0,2.9,0.56,35271485170737035442823081996184361860
0,39.0,2.5,-1.63,333129643861250672921898294591176144111
0,35.0,2.9,0.39,194089854536752912925215935152328715911
0,35.0,2.6,-0.8,213778242531493232950002790329255040827
0,37.0,3.2,-0.32,159553604049544302909586825914885877335
0,36.0,3.0,-0.56,5416012394144520067040997085281624398
0,34.0,3.6,0.27,20352965955908446689874576795208380049
0,28.25,2.9,-1.11,264064988521098255444494699240448135054
0,33.5,2.2,-0.68,105522176339808331942077018673134097633
0,33.0,2.9,-0.44,47031557519072404866141499633405747704
0,38.0,2.6,-1.03,271106963486126331954526843824997221305
0,36.0,2.7,0.51,304832888550016315252146371869589752895
0,39.0,2.7,-0.2,31526401264778780328488465214906119242
0,33.0,3.3,-0.92,296395379176565438536038606413165530249
0,31.0,3.5,0.3,131389462382898857983727065202861159449
0,41.0,2.6,0.63,255554789540130612795698598240989298369
0,44.0,2.5,0.03,131467839944973108494276094510219016057
0,38.0,3.2,-1.39,65213581128602889644335760220639621055
0,29.25,3.0,0.41,62865326478905727686092249381007072704
0,36.0,2.4,1.93,230533213270908989182080766993371362693
0,38.0,2.9,-0.7,16988238086967277404334660949843320528
0,31.0,3.2,0.41,289135712665682266057118046142765895726
0,36.0,2.6,-0.56,20207306302309802902084180107432313618
0,36.0,2.3,-0.32,114588645533483047847406918738701564963
0,33.5,3.2,0.87,17013826435359178176658933073606414691
5,40.0,2.5,0.15,194948007957742894513386977309925717826
0,33.0,2.8,1.08,318798736162281786934851456783827023578
0,30.0,3.3,1.39,223815477227831979253260372149123365358
0,32.0,3.2,1.46,191968332667792829689409465484679764522
0,37.0,3.7,2.17,134932351353826189252949567916105028157
0,40.0,2.6,-0.08,240504463821487209018775151335056104766
0,35.5,2.7,-0.18,283980210158486397434111895734419412657
0,34.5,3.5,1.1,180606307260753372009111339833834718977
0,32.5,2.3,-0.68,33896533512804999889713019021705717475
0,30.0,3.1,0.63,86978252754501059197642107945253086999
0,40.0,2.2,-0.68,188097226777035828301161482764469434955
0,31.5,2.7,-0.32,70511002801930725484944927079060079344
0,41.0,3.2,0.75,249978109962955063184589610964183136204
0,31.0,3.1,-0.44,293597356460912563675887019223821305142
0,35.0,2.7,1.58,199586912777385309101072507555240505883
0,30.0,3.1,-0.11,106443376453776432735632436065837682976
0,39.0,2.4,0.87,82995082949314452970286845024257513480
0,35.5,3.1,-0.08,182936807745465079099578615859175709924
0,38.0,3.2,1.1,45670582804161758179765009728013331035
0,36.0,2.8,-0.56,216064677649928477343312149949515872037
0,30.5,3.1,0.27,44368966483602734058021759274056096375
0,36.0,3.9,1.22,218792411633037669010389817360322579817
0,31.0,3.5,0.63,128691188298618488485840285066404290186
0,33.0,3.3,-0.08,330114774628256937210959853642434620224
0,31.0,2.7,-1.03,250641006573439684877317890043689860151
0,35.0,2.9,0.98,257810563752478149175366774573566016800
0,34.0,2.4,-0.44,275438300850639703344874811022996208074
0,33.0,3.2,0.27,266112199111618993844202799700339432306
0,36.0,2.6,0.15,107861651244729339438772075550250331401
0,31.25,2.5,-1.77,260678139300430113965176838592774320612
0,37.0,2.3,0.75,321087311822254240676194856042245732835
0,32.0,3.3,-0.56,155808879051168681384395164417404959361
0,34.0,3.4,0.51,257528956856582686568576252954599684871
0,27.0,3.7,0.41,261110706083097655260350290356063335697
0,35.0,2.9,1.74,191420645668054404249358520197025884742
0,35.0,3.6,-1.22,52096910958109145667601363352944277103
0,37.0,2.3,-0.04,81350033034031562138816197672961073494
0,31.0,3.2,-0.63,161589700482986784882348655152506704545
0,34.0,3.3,1.15,37489864720432220367718131814899587433
6,41.0,2.4,0.34,3248570338383009150996628902526695354
0,29.75,3.8,1.74,291034350931078425517145997335934234103
0,33.0,3.0,-1.03,255650356691646670712268506389145647517
0,31.0,3.2,-1.22,86165004267857123184117063178543145890
0,33.0,3.1,-0.44,168645825584632372489455119692852119738
0,36.0,2.6,-1.63,120351859889592458235612174001963236950
0,37.0,2.8,0.63,277372314496391645074120699830073805779
0,37.0,2.4,-0.99,282550180839116702881587345567272195419
7,37.0,3.0,0.87,189094478950297037698822143278096470451
0,35.0,3.1,1.01,58897458131360770986862922962428110915
0,43.0,3.9,2.11,210506639736083744934377277483126837715
0,27.0,3.0,-0.52,139256864214546381679660335948000774482
0,28.0,2.5,-0.52,338919343952230464663811690178418546811
0,33.0,3.0,0.94,135511544014750987121323281571777298952
0,31.0,3.2,-0.9,273082170706050445899437188534068989292
0,28.0,2.4,-0.36,104386890375122142851265673244502060966
0,31.5,2.9,0.07,191755088763952345757594507289338403591
0,31.0,3.1,-0.66,317553290200601955043264709413885319553
0,33.0,2.4,-0.47,9504656891820300880601073452876816781
0,33.0,3.2,1.01,201390741722043209945367476967797478774
1,25.0,1.8,-1.72,51974263908356780299838375185773558687
0,36.0,3.2,1.34,43242601794304265464577120253602127245
0,33.0,3.0,0.09,210786146380896656808710824115294558048
0,31.0,2.7,-0.52,302627359037942482028866164978865707370
0,38.0,2.7,0.51,95231241202888311105401790865091275828
0,25.0,3.4,-1.76,44563187741239738036203812515299776295
0,36.0,3.0,-0.03,150516315814335870885656137739961385763
0,33.5,3.7,-1.53,218468321356600249867917040866835586693
0,36.0,2.5,-0.05,289244932044235119805618109808189104426
0,29.0,3.4,-0.36,280436166552735061919603268435376307619
6,34.0,2.8,-1.6,85963988903287841554795922575779557895
0,34.5,3.4,0.56,283155176105146247005916252876038748960
0,29.0,2.8,-0.66,243492586412781089927666597200527902339
0,27.5,3.0,-1.34,296857561189965170338841427851649046451
0,34.0,2.5,1.12,205987118488610922961497580823328352735
0,24.0,3.9,-1.32,331321052640594968936735908517244128464
0,31.0,3.1,-0.47,192377558498191862095100955375899352410
0,27.0,3.7,-1.72,5753048140408654477653283243837621465
0,40.0,3.3,0.51,107526341116150600673710800327266370474
0,35.0,3.2,0.75,281984342930754204243501823236657748518
0,37.0,3.6,0.84,118549346512623762030376974814213430421
0,30.0,2.7,-1.01,131630390721105354848438099983250209761
0,39.0,2.7,1.24,11687108005890932394132237512894787428
0,31.0,3.7,-0.54,4207146015932781371677094899082636472
0,36.0,3.1,1.08,286195111283636367600546376145632629346
0,26.0,3.1,-0.05,217654663070883486836813645065441430808
0,41.0,3.1,1.34,13157539701042670819469861807542896439
0,33.0,3.0,-0.1,244590372699406386037397083399952468762
0,31.0,3.0,-0.85,11575080392349636059385374775205818381
0,35.0,3.4,-1.51,58031964005869376428760278424471867152
0,29.0,2.9,-0.82,311479315377080642735693412000505789166
0,36.0,4.0,0.84,133078652724673784203498700803675737045
0,33.0,3.7,0.58,207425657910922041161323342046840223728
0,29.0,2.5,-1.32,290895087159097051842449268244054232915
0,29.0,3.5,0.16,15763650895939469345855191316765647210
0,35.0,2.9,-0.73,252694108625438164282720836202521532619
0,33.0,2.6,1.01,301986005885317653421038658373469046061
0,34.0,2.9,-0.36,85408811398653554731593399960443057941
0,26.0,3.6,1.64,209190208880215271465002258059771901144
0,27.5,3.3,-0.47,228231481455441739667348975481733275694
0,33.0,2.5,-0.97,63466973856029247257337897645715122449
0,25.0,2.4,-0.24,86368986407962167159785035663751905281
0,40.0,3.2,1.99,282454260048190354791257000741811036071
0,34.5,3.2,0.33,231917673690109888480409739446128398332
0,33.0,2.3,-0.78,8749427170162686931832691654074641625
0,33.0,2.7,-0.33,225425737481917229757430659517820576993
0,30.0,3.6,-0.54,306267141153221383448571951868136462875
0,32.0,2.9,-0.43,174471280074040008609686125982976255089
0,28.0,3.0,-1.88,247584412847315709220235071562912316485
0,33.0,3.7,-0.52,239698390649139712338033316617992329631
0,35.0,2.4,-0.4,187627527619002102324991674938344708322
0,35.0,2.6,-0.52,277340179832078198415904183442097114141
0,35.0,3.2,-0.92,198898305327282068072922062462572298007
0,44.0,2.7,-0.04,254042497952994504711300025638756421942
0,27.0,3.7,0.75,123214658209096340397254063160489436298
0,34.0,2.8,0.51,241586763321460844463639914152234759984
0,42.0,3.0,0.4,95722396308105414912699096014945614669
0,30.0,2.1,-0.47,107802449077303267777532846446255020983
0,32.5,3.4,-0.03,64703356574361475491524668833005151263
0,32.0,3.4,-0.73,333516017471394387390275833205782462900
0,31.5,2.9,0.89,27136525726529019174245245610907598760
0,33.0,2.9,2.3,262437593287381134982841499398920865029
0,41.0,2.3,-0.47,62020415159526553904910552505253816146
0,32.0,3.0,1.24,104621735228536223079687785290498159892
3,24.0,2.6,-1.46,123673413506667676762052674161974851975
0,33.0,3.1,-0.84,65298826099084384019239657521783377315
0,29.0,3.2,0.58,324268344381007977974805332709637032189
3,30.0,2.8,-0.55,102501663221644793609200142985752068600
3,27.0,2.5,-1.68,292567904226968413914005976725278846202
0,32.0,3.5,0.47,152492289369054811164182496194586961066
0,35.0,3.4,-0.29,273811690658913579631014382166184733500
0,27.0,3.1,0.47,162851478915090820050823233250003631991
0,30.0,2.7,-0.33,174347754922330230673826997702966419419
0,31.0,3.3,-1.17,294187615971643884279928696700521005438
0,31.0,2.9,1.49,120580080330417839488021459678835997499
0,30.0,3.5,0.67,117293978355343117833037768337279684480
0,37.0,2.7,-0.51,173654675396590923394614500444272279912
0,39.0,4.0,2.08,239238582141796790791659443965804932464
4,34.0,2.3,0.59,303575356399814524744648777961222304103
0,36.0,2.9,0.8,284246758901425949948516178156744525715
0,36.0,3.3,0.6,153774074622221612898639452163818509313
3,25.75,3.1,-1.2,19436622660145572692725416896849991152
0,33.0,3.1,-1.26,80444977990893676631037438632748842014
0,31.25,2.9,0.54,41334932405534846364004137738578508551
0,35.0,3.0,-0.18,36225705000800290065423481243482007425
0,33.0,3.1,0.01,125109194776973842764237375248326219046
0,32.0,3.2,1.55,9998653210933522684889053974347915580
0,31.75,2.1,-0.28,79952880164663605414327677573951046714
0,33.0,3.3,-0.63,256936154336531369082921455387949345595
0,30.0,2.7,-0.76,332606436115760568424383591699268987431
0,36.0,3.5,1.03,80647345714645564570149275092480957459
3,28.0,2.4,-1.46,235612419350766998086781749999142005475
0,30.0,3.8,-0.08,103540728010368812621634360431297083407
0,34.0,3.5,0.61,78046288772922187685474773989806816009
4,19.5,3.1,-1.89,280125940897449225683177074882732834222
0,40.0,2.5,-1.39,72851050293931033901824668119478440694
0,39.0,3.5,1.16,231322376729668349699837647293788100168
3,23.5,3.0,-1.39,331112939962194949527252214146657076003
0,40.0,3.7,2.07,56541972605126791892574521577186811644
0,34.5,3.5,0.03,211237715142358734289673775122354276487
0,36.0,3.0,0.37,267762830444693738639104158476477898312
0,28.0,3.7,-0.44,31477562889063858595318377530158590579
0,38.0,3.1,0.51,157525027842325150819890713870209588660
0,27.25,3.1,-0.28,291623731228984918543517565303427260112
0,33.0,3.1,-0.77,15119193266421639746345514783217697118
0,31.0,2.8,0.97,214580047074695676729147130897018407457
0,34.0,3.0,-0.15,27376989450215806565517242885522401890
0,29.25,3.2,-0.33,127404844393037922528837977565845454331
0,33.0,3.0,0.61,16849413003588490051300957139580293132
0,31.0,3.2,0.31,253875169906767936819889336581855799015
0,37.0,3.8,1.85,92797208331778295168543215886027720253
0,35.5,3.0,-0.48,145258567548586671057101234121593584098
0,32.0,3.2,-0.65,318816692545981540559412488504283049589
0,34.0,2.9,-0.97,275487324908143705025758436001490978048
3,33.0,3.1,-0.4,95998132113787594988323431536848327909
0,33.0,3.5,0.54,161979147832165775814527200994244805473
0,32.0,2.7,-0.88,161476013796050598733722881315361631745
0,41.0,3.7,2.32,203945676902910418040327939295931733098
0,32.5,3.0,0.51,215086103961286641794107441928785331870
0,34.0,3.2,1.12,226259591262039232919102842140841199629
0,30.0,3.4,-0.59,258984926683121346973467030163305392240
0,42.0,3.4,-0.12,164714782252109232412308009977268548398
4,29.0,4.0,0.36,87282737347599366014028704109306542689
0,26.0,3.2,-1.23,273667184766194395952594422422383061620
0,39.0,2.7,1.63,233439700318924616465678271099285607200
0,36.0,3.9,0.72,201902227800675011174294996490115108269
0,30.5,3.0,0.94,59715848949840703463226681052780047871
0,31.0,2.9,-0.97,251678190538836377302939665772230807580
0,40.0,3.4,0.94,240126364989971170901973820115728903844
0,35.0,3.8,0.65,52204322764849590172459072437478093597
0,27.75,3.0,-0.04,337335481291735633729645651541476217737
0,30.5,3.3,0.49,191180614776597450391232201164365405381
3,31.0,3.6,0.76,77898668270554407766784082306254298166
3,26.0,3.1,-1.13,268664018860821226095662025273559910287
0,31.5,3.0,-1.46,287026489890051575283016879316909095918
0,45.0,3.1,1.33,177210723818735798184053357656789097822
0,34.0,2.9,-0.26,110262694054762212689432271037276474426
0,43.0,2.5,0.05,208425775556396926917267694615967999490
0,36.0,2.9,0.32,173867577275646668522516037143753700659
0,33.0,3.0,0.4,304350382472333715736459741324784498160
0,34.0,3.0,-0.33,302804552202610100363001661532167726938
0,34.0,3.1,-0.18,40781807576075999787850429892985233340
0,33.0,3.3,0.72,200487393793296771337280453028385619191
0,28.5,3.1,-0.33,240117478550733588118493880549686094577
0,37.0,2.9,1.01,172013475408132563816584768807166222622
0,31.0,2.8,1.71,208749692481762268737512181601222061554
0,39.0,3.4,0.32,160846987740981379577802808833797659381
0,32.0,2.7,-0.69,220427251941795923589782317199921126847
0,33.5,2.8,1.02,293673903380417340161353822106382432811
0,32.0,2.3,0.22,84594742422761323716521769930518867260
0,36.0,3.3,0.61,232697530036498348499715229229186553979
0,30.5,2.9,-0.37,139464897625877037761929880062055882919
0,32.5,3.1,-1.31,218715608242515818150926019222199655603
0,36.0,2.9,-0.59,23738797187149347218347627542514230498
3,23.5,2.6,-0.69,129817619241793315186819713520125420857
0,32.0,2.9,0.8,243772128921088077577267001852263786799
3,22.0,3.5,-0.37,75068821417301485944668214696247660228
3,21.0,2.5,-1.13,314330490635350928615272314076000203795
0,33.0,3.7,0.38,247574574963913277309678615997979349423
3,32.5,2.5,-1.24,288350876650381732596147119665874977305
5,29.0,2.9,-0.82,16946224996689758630726502861527583594
0,35.0,2.7,0.32,275071054354405459645345770121741309508
3,25.0,2.4,-0.33,292528233191923605153703744626208981234
0,31.25,2.9,0.03,23098788356325754683636957954660298040
0,29.75,3.1,-1.17,145347755766920616180112649794156522247
0,30.0,2.8,-0.33,48053378850809486933354560294928734413
0,33.5,2.9,0.0,165148297548489582442103888204201542578
0,33.0,3.0,0.32,252935051273122936486624801396107540126
0,27.0,3.4,1.55,179266125216310231273096943366314620595
4,23.0,2.8,-1.77,96171213771923999578956014336460999246
0,36.0,2.9,-0.44,246279898332522406261128151250004612995
0,23.0,3.6,-1.42,29201696421030189319617677938488310700
0,30.75,3.0,-0.15,255471976422791422109388762226746240125
0,28.5,3.6,0.0,136036682550300406765024439765457531099
0,26.0,2.5,-0.69,34756854675142951436422306590967446361
0,33.0,4.0,-0.11,123105480114547894896408062694907129178
0,31.0,3.4,-1.27,37054633073381356789142595275868277358
0,31.0,3.5,1.16,161407307677430883944644175398528659703
0,45.0,3.3,1.34,17572906390494514007974546262806403708
3,23.5,2.6,-1.16,13054605417021946452882022079042736341
0,30.0,3.4,1.56,193277538824178177977270630714884299650
6,33.0,2.8,-0.12,61896723492255497608631312462886557933
0,38.0,2.6,-0.33,329331768561972446865056141462277878820
0,29.5,2.9,-0.55,38022039106125766564968061493233748007
0,32.0,3.3,0.9,85605862730438212735464315892863598740
0,34.0,2.8,1.92,8484429080615549249317272990955606176
3,22.0,2.8,-0.05,115133005736616044196711638850132902926
6,25.5,3.0,-0.91,114918833398939689770418450855890652128
0,32.0,3.9,1.31,336783975140266483525879196782893805644
0,40.0,3.9,0.83,77596086133004650255628008169105415308
0,24.5,2.4,-0.71,153157551508750671618826926098813479216
0,36.0,3.4,1.45,273975614453658361243855126350226511396
0,31.0,3.2,-1.2,336548170505857793906468282295129618155
4,27.0,3.0,-0.94,272675163246691702062295923065751280520
0,32.0,3.1,0.36,218585506127374550230157287516168763938
0,31.0,3.0,0.87,90422703416484375102664858142109989824
0,33.0,3.4,-0.15,146501945875701523719007287396159502312
0,32.0,2.9,0.11,19700924600994094729450372000851158335
0,33.0,2.9,0.07,93518248892832009298018593875230320048
0,32.0,3.1,-0.97,227894682896864416997776241739304531394
0,28.25,3.3,1.02,205390014120408252343953361145647742909
0,38.0,3.5,2.36,44749513506405266105425360930953039408
0,27.5,2.9,-0.33,180051073793081207163749488875914403800
0,31.0,3.0,0.4,195850695805735872567999046822172299332
0,32.5,3.0,1.49,106611850806713483312781786873283553705
0,27.25,3.2,1.09,155848061703469915687862457786405831521
3,24.0,2.8,-1.1,26275392942996459255726465468645428032
0,32.0,3.0,-0.51,212571505818793719603652421571208206401
3,28.0,3.8,-1.46,36662889202898381336289648455394303400
0,40.0,2.6,1.22,339502609125525467298880952189186408736
0,32.0,2.7,1.16,12128750124025783438016479616390691170
