,sex,LSAT,UGPA,ZFYA,fairScore
10597,0,33.0,3.0,0.54,32.017492169171646
10598,1,35.0,2.7,-0.57,35.17017203352973
10599,1,32.0,3.0,-0.09,32.921753595657464
10600,0,36.0,2.9,-0.35,36.41346478420596
10601,0,38.0,2.7,-0.35,38.59153295217082
10602,1,38.0,2.8,-0.2,39.50881179099064
10603,1,34.0,3.1,1.73,35.17017203352973
10604,0,38.0,2.5,0.3,38.59153295217082
10605,0,31.0,3.2,-0.2,29.843534062096946
10606,0,28.5,3.2,-0.94,27.650038935489906
10607,1,19.5,3.1,-1.54,20.582534916487617
10608,1,34.0,3.5,0.59,35.17017203352973
10609,1,34.0,3.1,0.3,35.17017203352973
10610,1,40.0,2.4,1.16,41.67656281304559
10611,1,28.0,2.3,-0.92,28.813945574957486
10612,1,28.0,3.2,0.79,28.813945574957486
10613,1,26.5,2.2,-0.94,26.764884964683947
10614,1,36.0,3.1,0.79,37.365151536881505
10615,1,37.0,3.6,0.81,37.365151536881505
10616,1,30.0,3.2,0.98,30.853478459995404
10617,1,30.0,3.4,0.67,30.853478459995404
10618,0,37.0,2.4,0.3,36.41346478420596
10619,0,32.0,3.2,-0.75,32.017492169171646
10620,1,29.0,3.3,-0.53,28.813945574957486
10621,1,37.0,3.3,-0.2,37.365151536881505
10622,0,20.25,2.4,-0.25,19.272851835041056
10623,1,33.0,2.5,-0.58,32.921753595657464
10624,1,25.5,2.8,2.09,26.764884964683947
10625,0,22.0,3.1,1.29,21.551964612425838
10626,0,22.0,2.9,-0.88,21.551964612425838
10627,0,23.0,2.3,-0.21,21.551964612425838
10628,0,32.5,2.4,1.04,32.017492169171646
10629,0,26.0,2.7,-0.1,25.55400660018916
10630,0,26.5,2.8,1.61,25.55400660018916
10631,0,27.0,2.6,1.63,25.55400660018916
10632,1,29.0,2.8,0.81,28.813945574957486
10633,1,32.0,3.0,0.56,32.921753595657464
10634,0,23.5,2.7,0.02,23.563039570258294
10635,0,29.0,2.6,-0.08,27.650038935489906
10636,0,33.0,2.5,0.08,32.017492169171646
10637,0,30.0,2.2,0.61,29.843534062096946
10638,1,20.0,2.6,0.35,20.582534916487617
10639,1,20.0,3.1,-0.77,20.582534916487617
10640,0,26.0,2.5,-0.04,25.55400660018916
10641,0,22.0,2.2,-0.67,21.551964612425838
10642,0,22.0,2.4,-0.9,21.551964612425838
10643,0,26.75,3.1,1.55,25.55400660018916
10644,0,20.5,1.9,-0.88,19.272851835041056
10645,0,30.0,2.3,0.75,29.843534062096946
10646,1,31.0,3.7,1.04,30.853478459995404
10647,1,23.0,2.9,-0.56,22.685237964276627
10648,0,33.0,2.9,0.94,32.017492169171646
10649,1,28.0,3.0,0.5,28.813945574957486
10650,0,24.0,2.6,-0.42,23.563039570258294
10651,1,21.0,2.0,-0.11,20.582534916487617
10652,0,26.0,2.5,1.79,25.55400660018916
10653,0,32.0,2.2,0.56,32.017492169171646
10654,1,20.25,2.2,-0.4,20.582534916487617
10655,0,32.0,2.9,1.29,32.017492169171646
10656,0,27.0,2.4,0.02,25.55400660018916
10657,1,18.0,3.5,0.95,18.798987668858302
10658,1,21.0,3.1,-0.15,20.582534916487617
10659,0,25.5,2.5,-0.4,25.55400660018916
10660,0,19.75,1.8,-0.64,19.272851835041056
10661,0,23.0,3.0,0.79,21.551964612425838
10662,0,24.0,2.6,0.17,23.563039570258294
10663,1,20.0,2.2,0.89,20.582534916487617
10664,0,24.0,2.4,-0.36,23.563039570258294
10665,0,26.0,2.5,0.71,25.55400660018916
10666,1,20.0,2.8,-0.48,20.582534916487617
10667,1,20.5,3.2,0.48,20.582534916487617
10668,1,15.0,2.1,-0.61,14.462345878260743
10669,1,21.0,2.1,-0.1,20.582534916487617
10670,1,24.0,3.7,0.92,24.76502944831482
10671,1,15.75,2.3,-0.79,16.63275177662433
10672,1,19.0,3.4,0.77,18.798987668858302
10673,1,23.0,3.3,0.35,22.685237964276627
10674,1,19.0,2.5,0.05,18.798987668858302
10675,0,26.0,2.8,-0.29,25.55400660018916
10676,0,29.0,2.0,1.31,27.650038935489906
10677,1,18.25,2.1,-1.15,18.798987668858302
10678,0,35.0,2.2,-0.42,34.207678710157104
10679,0,28.0,2.3,0.75,27.650038935489906
10680,0,28.0,2.4,-1.46,27.650038935489906
10681,0,29.0,2.0,0.44,27.650038935489906
10682,0,29.0,2.8,0.06,27.650038935489906
10683,1,28.0,3.2,1.15,28.813945574957486
10684,0,33.0,2.6,0.54,32.017492169171646
10685,1,29.0,2.8,-0.67,28.813945574957486
10686,1,20.0,2.7,-0.77,20.582534916487617
10687,1,27.0,2.8,0.4,26.764884964683947
10688,1,22.0,2.2,-0.79,22.685237964276627
10689,0,27.75,2.6,-0.15,27.650038935489906
10690,0,22.5,2.3,0.13,21.551964612425838
10691,0,28.0,2.9,-0.15,27.650038935489906
10692,1,20.75,2.2,0.25,20.582534916487617
10693,0,22.75,2.3,-0.36,21.551964612425838
10694,1,30.0,2.7,0.56,30.853478459995404
10695,1,30.5,2.7,1.02,30.853478459995404
10696,0,25.5,2.1,0.88,25.55400660018916
10697,0,48.0,2.0,1.04,49.0
10698,0,29.0,3.2,0.7,27.650038935489906
10699,0,41.0,3.2,0.21,40.721656787614336
10700,0,48.0,2.2,0.41,49.0
10701,1,44.0,2.2,0.58,45.97197194861029
10702,0,45.0,2.6,0.35,45.23413352842084
10703,0,41.0,2.5,0.58,40.721656787614336
10704,0,35.0,3.6,-0.99,34.207678710157104
10705,0,24.0,3.3,0.18,23.563039570258294
10706,0,36.0,2.6,0.44,36.41346478420596
10707,0,45.0,2.5,0.35,45.23413352842084
10708,1,37.0,3.6,0.73,37.365151536881505
10709,0,42.0,3.0,0.96,43.19111506898679
10710,0,39.0,3.6,0.44,38.59153295217082
10711,1,39.0,3.1,-1.76,39.50881179099064
10712,0,38.0,3.5,-0.38,38.59153295217082
10713,1,38.0,3.5,0.81,39.50881179099064
10714,0,33.0,3.8,0.0,32.017492169171646
10715,0,24.0,3.5,-0.51,23.563039570258294
10716,1,38.0,3.5,-0.3,39.50881179099064
10717,0,42.0,3.6,-0.84,43.19111506898679
10718,1,41.0,3.8,0.67,41.67656281304559
10719,1,38.0,3.4,0.23,39.50881179099064
10720,1,45.0,3.5,2.19,45.97197194861029
10721,0,46.0,2.7,0.81,47.09820080732016
10722,0,41.0,2.9,-0.61,40.721656787614336
10723,1,46.0,3.1,1.92,47.613943188290406
10724,0,45.0,3.0,0.35,45.23413352842084
10725,0,41.0,2.6,0.96,40.721656787614336
10726,0,42.0,2.5,-0.63,43.19111506898679
10727,0,38.0,3.4,0.41,38.59153295217082
10728,0,41.0,3.0,-0.46,40.721656787614336
10729,0,26.0,3.2,-1.57,25.55400660018916
10730,0,46.0,2.4,-0.59,47.09820080732016
10731,1,38.0,3.5,1.48,39.50881179099064
10732,1,38.0,3.7,0.33,39.50881179099064
10733,1,31.5,2.6,0.5,32.921753595657464
10734,0,31.5,2.2,-0.51,32.017492169171646
10735,0,32.5,2.0,-0.19,32.017492169171646
10736,0,29.0,2.6,-2.33,27.650038935489906
10737,1,27.0,2.7,-0.17,26.764884964683947
10738,1,28.0,2.6,-0.99,28.813945574957486
10739,1,42.0,3.8,1.34,43.892828873340214
10740,1,40.0,3.1,0.44,41.67656281304559
10741,1,38.0,3.1,0.64,39.50881179099064
10742,1,40.0,3.0,-0.46,41.67656281304559
10743,1,40.0,2.7,0.06,41.67656281304559
10744,1,24.0,3.3,-1.24,24.76502944831482
10745,0,42.0,3.6,0.02,43.19111506898679
10746,1,43.0,2.9,1.34,43.892828873340214
10747,1,43.0,3.3,1.8,43.892828873340214
10748,0,44.0,2.3,1.34,45.23413352842084
10749,1,40.0,3.6,-1.05,41.67656281304559
10750,0,42.0,2.6,0.96,43.19111506898679
10751,0,29.0,3.3,-1.66,27.650038935489906
10752,0,29.0,2.8,-1.32,27.650038935489906
10753,0,32.0,2.8,-0.9,32.017492169171646
10754,0,38.0,3.8,-1.57,38.59153295217082
10755,0,40.0,3.3,-0.32,40.721656787614336
10756,0,33.0,3.6,0.0,32.017492169171646
10757,1,43.0,2.9,-0.69,43.892828873340214
10758,1,39.0,3.6,-0.46,39.50881179099064
10759,1,40.0,3.4,-0.17,41.67656281304559
10760,0,41.0,3.6,1.11,40.721656787614336
10761,1,47.0,3.3,1.4,47.613943188290406
10762,0,40.0,3.0,0.35,40.721656787614336
10763,1,37.0,3.5,0.87,37.365151536881505
10764,1,39.0,3.4,0.6,39.50881179099064
10765,1,29.0,2.7,-0.76,28.813945574957486
10766,0,39.0,3.1,1.04,38.59153295217082
10767,1,36.5,3.8,1.08,37.365151536881505
10768,0,40.0,3.4,0.87,40.721656787614336
10769,0,41.0,2.9,-1.64,40.721656787614336
10770,1,37.0,3.1,-0.09,37.365151536881505
10771,1,37.0,3.2,0.58,37.365151536881505
10772,0,40.0,3.0,0.21,40.721656787614336
10773,1,37.0,3.8,0.58,37.365151536881505
10774,0,42.0,2.9,-0.23,43.19111506898679
10775,0,28.0,3.3,-1.66,27.650038935489906
10776,1,39.0,2.9,-0.09,39.50881179099064
10777,0,41.0,3.6,0.67,40.721656787614336
10778,0,28.0,2.8,-1.64,27.650038935489906
10779,1,24.25,3.6,-0.69,24.76502944831482
10780,1,35.5,3.6,0.21,37.365151536881505
10781,0,39.0,3.1,-0.84,38.59153295217082
10782,1,33.0,3.9,1.06,32.921753595657464
10783,0,34.0,3.1,-0.65,34.207678710157104
10784,0,42.0,2.9,0.51,43.19111506898679
10785,1,37.0,3.7,0.68,37.365151536881505
10786,1,37.0,3.4,-0.23,37.365151536881505
10787,1,39.0,3.4,-0.68,39.50881179099064
10788,0,40.0,3.6,0.07,40.721656787614336
10789,1,37.0,3.4,-0.92,37.365151536881505
10790,1,39.0,3.6,-0.41,39.50881179099064
10791,1,40.0,2.8,0.41,41.67656281304559
10792,1,40.0,3.5,0.27,41.67656281304559
10793,1,38.0,3.4,2.04,39.50881179099064
10794,0,40.0,3.7,-1.06,40.721656787614336
10795,1,38.0,3.3,0.37,39.50881179099064
10796,0,44.0,3.1,0.27,45.23413352842084
10797,0,42.0,3.3,0.51,43.19111506898679
10798,1,33.0,3.6,-0.03,32.921753595657464
10799,1,33.0,2.4,-0.75,32.921753595657464
10800,0,42.0,2.5,1.06,43.19111506898679
10801,1,32.25,2.7,-1.16,32.921753595657464
10802,1,37.0,3.3,-0.68,37.365151536881505
10803,1,45.0,2.8,0.48,45.97197194861029
10804,1,30.5,3.1,-0.03,30.853478459995404
10805,1,38.0,3.1,-0.65,39.50881179099064
10806,0,34.0,3.6,-1.16,34.207678710157104
10807,0,42.5,3.2,2.35,43.19111506898679
10808,0,35.0,3.5,0.34,34.207678710157104
10809,1,39.0,3.7,0.27,39.50881179099064
10810,1,36.0,3.5,-1.19,37.365151536881505
10811,0,45.0,2.1,-0.55,45.23413352842084
10812,0,41.0,3.6,1.91,40.721656787614336
10813,1,39.0,3.3,-0.85,39.50881179099064
10814,1,38.0,3.6,-0.48,39.50881179099064
10815,0,31.0,3.6,-0.03,29.843534062096946
10816,1,46.0,3.2,0.89,47.613943188290406
10817,1,39.0,3.5,1.19,39.50881179099064
10818,1,37.0,3.2,-0.24,37.365151536881505
10819,1,46.0,3.2,1.34,47.613943188290406
10820,1,38.0,3.2,1.6,39.50881179099064
10821,0,35.0,3.2,1.23,34.207678710157104
10822,0,37.0,3.3,-0.45,36.41346478420596
10823,1,31.0,2.5,-1.5,30.853478459995404
10824,1,37.0,3.9,2.22,37.365151536881505
10825,1,41.0,3.2,-1.33,41.67656281304559
10826,1,35.0,3.5,0.2,35.17017203352973
10827,0,41.0,3.4,1.74,40.721656787614336
10828,1,44.0,3.0,0.71,45.97197194861029
10829,1,44.0,3.5,1.7,45.97197194861029
10830,0,34.0,3.4,-0.17,34.207678710157104
10831,1,34.0,3.7,-0.45,35.17017203352973
10832,1,36.0,3.9,-0.58,37.365151536881505
10833,0,36.0,3.1,0.27,36.41346478420596
10834,1,40.0,3.1,-0.11,41.67656281304559
10835,0,39.0,3.7,-0.24,38.59153295217082
10836,0,46.0,3.2,1.12,47.09820080732016
10837,0,35.5,2.7,-0.89,36.41346478420596
10838,0,29.5,3.5,-0.45,29.843534062096946
10839,1,36.0,3.1,0.37,37.365151536881505
10840,1,38.0,3.2,0.0,39.50881179099064
10841,1,29.5,3.5,-0.99,30.853478459995404
10842,1,40.0,3.2,-0.03,41.67656281304559
10843,0,35.5,3.5,1.23,36.41346478420596
10844,1,37.0,3.9,-1.16,37.365151536881505
10845,1,39.0,3.2,0.65,39.50881179099064
10846,0,40.0,3.0,0.34,40.721656787614336
10847,0,41.0,3.3,1.06,40.721656787614336
10848,1,39.0,3.5,-0.41,39.50881179099064
10849,1,40.0,2.9,-0.07,41.67656281304559
10850,1,34.0,3.4,0.17,35.17017203352973
10851,0,36.5,3.4,-1.47,36.41346478420596
10852,1,43.0,2.5,-1.3,43.892828873340214
10853,1,39.0,3.8,1.4,39.50881179099064
10854,0,38.0,3.4,-1.13,38.59153295217082
10855,0,40.0,3.3,-1.16,40.721656787614336
10856,1,32.5,3.4,-0.34,32.921753595657464
10857,0,42.0,3.2,1.5,43.19111506898679
10858,1,41.0,3.5,-0.17,41.67656281304559
10859,1,32.0,3.4,-1.78,32.921753595657464
10860,0,41.0,3.9,0.17,40.721656787614336
10861,0,48.0,3.4,1.26,49.0
10862,0,39.0,3.3,0.55,38.59153295217082
10863,0,42.0,2.7,-0.55,43.19111506898679
10864,1,35.0,3.7,0.71,35.17017203352973
10865,1,39.0,3.4,-1.16,39.50881179099064
10866,0,40.0,3.3,1.06,40.721656787614336
10867,1,39.5,3.0,0.38,41.67656281304559
10868,1,34.5,3.7,-0.43,35.17017203352973
10869,1,36.5,2.8,-0.88,37.365151536881505
10870,1,37.0,3.2,-1.27,37.365151536881505
10871,0,36.0,3.3,-1.55,36.41346478420596
10872,0,36.0,3.3,0.72,36.41346478420596
10873,0,33.0,3.3,-0.95,32.017492169171646
10874,1,34.5,3.0,0.01,35.17017203352973
10875,0,43.0,3.3,-0.07,43.19111506898679
10876,0,41.0,3.3,1.21,40.721656787614336
10877,1,40.0,2.6,-2.57,41.67656281304559
10878,0,32.5,3.6,-0.56,32.017492169171646
10879,1,34.5,3.1,0.53,35.17017203352973
10880,0,45.0,3.2,0.17,45.23413352842084
10881,1,37.0,3.2,-1.18,37.365151536881505
10882,1,36.0,3.5,0.3,37.365151536881505
10883,1,43.0,2.9,-1.58,43.892828873340214
10884,1,41.0,3.0,-0.22,41.67656281304559
10885,1,35.0,2.5,-0.17,35.17017203352973
10886,1,37.0,2.7,-0.77,37.365151536881505
10887,0,41.0,2.9,-0.46,40.721656787614336
10888,1,41.0,3.6,1.16,41.67656281304559
10889,0,42.0,2.9,-0.2,43.19111506898679
10890,0,40.0,3.1,1.03,40.721656787614336
10891,0,36.0,3.4,-0.85,36.41346478420596
10892,0,42.0,2.9,0.17,43.19111506898679
10893,1,39.0,3.3,0.82,39.50881179099064
10894,0,39.0,3.4,-0.61,38.59153295217082
10895,1,33.0,3.3,0.61,32.921753595657464
10896,1,41.0,3.1,0.35,41.67656281304559
10897,1,38.0,3.0,0.64,39.50881179099064
10898,1,23.5,2.9,-2.81,24.76502944831482
10899,0,35.0,3.4,0.43,34.207678710157104
10900,1,37.0,3.1,0.66,37.365151536881505
10901,1,40.0,3.1,1.94,41.67656281304559
10902,0,39.0,3.6,1.13,38.59153295217082
10903,0,38.0,3.6,0.53,38.59153295217082
10904,0,28.0,2.7,-1.69,27.650038935489906
10905,1,36.5,3.4,-0.88,37.365151536881505
10906,1,38.0,3.4,0.27,39.50881179099064
10907,0,39.0,3.1,-0.38,38.59153295217082
10908,1,41.0,2.9,-1.03,41.67656281304559
10909,0,38.0,3.4,0.74,38.59153295217082
10910,0,21.5,2.4,-0.72,21.551964612425838
10911,0,48.0,3.2,-0.28,49.0
10912,1,41.0,2.6,-1.11,41.67656281304559
10913,0,41.0,2.9,1.13,40.721656787614336
10914,0,37.5,2.9,0.95,38.59153295217082
10915,1,31.0,3.2,-0.51,30.853478459995404
10916,0,38.0,3.5,0.77,38.59153295217082
10917,1,40.0,3.3,1.76,41.67656281304559
10918,1,37.0,3.0,0.79,37.365151536881505
10919,0,47.0,3.6,1.42,47.09820080732016
10920,0,45.0,2.5,0.87,45.23413352842084
10921,0,30.5,3.5,-0.56,29.843534062096946
10922,1,39.0,3.5,1.47,39.50881179099064
10923,0,46.0,2.8,0.09,47.09820080732016
10924,0,42.0,2.8,0.17,43.19111506898679
10925,1,38.0,3.2,-1.08,39.50881179099064
10926,1,38.0,3.3,0.04,39.50881179099064
10927,0,36.0,3.0,-0.56,36.41346478420596
10928,1,37.0,3.5,-0.8,37.365151536881505
10929,1,40.0,3.3,0.72,41.67656281304559
10930,0,36.0,2.3,-0.95,36.41346478420596
10931,0,42.0,3.1,0.43,43.19111506898679
10932,0,41.0,2.6,0.33,40.721656787614336
10933,1,40.0,3.5,-0.25,41.67656281304559
10934,0,38.0,3.6,0.14,38.59153295217082
10935,1,37.0,3.6,1.45,37.365151536881505
10936,0,26.0,3.4,-0.77,25.55400660018916
10937,0,43.0,3.3,0.48,43.19111506898679
10938,0,40.0,3.2,0.51,40.721656787614336
10939,1,40.0,2.8,0.93,41.67656281304559
10940,0,44.0,2.3,2.6,45.23413352842084
10941,1,27.5,3.0,-1.42,28.813945574957486
10942,0,44.0,2.8,0.06,45.23413352842084
10943,1,37.0,3.5,1.32,37.365151536881505
10944,1,43.0,2.7,-0.98,43.892828873340214
10945,0,41.0,2.5,0.59,40.721656787614336
10946,1,33.5,3.8,-0.51,35.17017203352973
10947,1,39.0,3.4,0.38,39.50881179099064
10948,0,38.0,3.3,0.77,38.59153295217082
10949,0,40.0,3.0,0.9,40.721656787614336
10950,0,42.0,3.3,0.93,43.19111506898679
10951,1,31.0,3.6,-0.48,30.853478459995404
10952,1,36.0,3.7,1.25,37.365151536881505
10953,0,33.0,3.5,-0.22,32.017492169171646
10954,1,39.0,2.9,1.1,39.50881179099064
10955,0,32.0,3.2,1.65,32.017492169171646
10956,1,33.0,3.1,-0.32,32.921753595657464
10957,1,34.0,3.9,-0.07,35.17017203352973
10958,0,38.0,3.4,-1.74,38.59153295217082
10959,1,36.0,3.1,0.39,37.365151536881505
10960,0,36.0,3.1,0.03,36.41346478420596
10961,1,31.0,3.4,-0.54,30.853478459995404
10962,1,27.0,2.7,-0.54,26.764884964683947
10963,0,34.0,3.2,-1.05,34.207678710157104
10964,0,36.0,3.8,-0.36,36.41346478420596
10965,1,36.0,2.7,-0.07,37.365151536881505
10966,0,28.0,3.0,0.66,27.650038935489906
10967,0,31.0,3.1,-0.91,29.843534062096946
10968,0,27.0,2.9,0.29,25.55400660018916
10969,0,29.0,3.1,-0.74,27.650038935489906
10970,0,32.0,3.5,1.39,32.017492169171646
10971,0,36.0,2.9,0.92,36.41346478420596
10972,1,37.0,3.1,-0.4,37.365151536881505
10973,0,34.0,3.1,-0.6,34.207678710157104
10974,1,38.0,3.0,1.14,39.50881179099064
10975,1,38.0,3.4,0.68,39.50881179099064
10976,1,35.0,3.6,1.59,35.17017203352973
10977,0,37.0,2.8,1.41,36.41346478420596
10978,0,33.0,2.5,-0.89,32.017492169171646
10979,1,31.0,3.1,0.78,30.853478459995404
10980,1,33.0,3.3,-0.56,32.921753595657464
10981,0,35.5,2.8,-1.52,36.41346478420596
10982,1,35.0,2.9,-0.64,35.17017203352973
10983,1,23.5,3.1,-0.6,24.76502944831482
10984,1,28.0,2.3,-0.16,28.813945574957486
10985,1,33.0,3.4,0.86,32.921753595657464
10986,0,31.0,3.4,0.05,29.843534062096946
10987,1,38.0,3.2,1.06,39.50881179099064
10988,1,36.0,2.8,-0.97,37.365151536881505
10989,0,27.0,3.6,-0.3,25.55400660018916
10990,0,31.0,3.7,-0.36,29.843534062096946
10991,0,36.0,3.1,0.11,36.41346478420596
10992,1,28.5,2.7,-1.07,28.813945574957486
10993,0,33.5,3.3,-1.11,34.207678710157104
10994,0,37.0,2.9,-0.14,36.41346478420596
10995,0,42.0,3.3,-0.79,43.19111506898679
10996,0,37.0,3.8,0.86,36.41346478420596
10997,1,35.0,3.0,-0.22,35.17017203352973
10998,0,37.0,2.9,-0.72,36.41346478420596
10999,1,38.0,3.7,1.86,39.50881179099064
11000,1,34.0,3.6,0.11,35.17017203352973
11001,0,34.0,3.3,0.39,34.207678710157104
11002,1,35.0,3.4,0.56,35.17017203352973
11003,0,26.0,3.5,-1.07,25.55400660018916
11004,0,36.0,3.0,-0.01,36.41346478420596
11005,1,33.0,3.6,0.25,32.921753595657464
11006,1,40.0,4.0,1.96,41.67656281304559
11007,1,37.0,2.7,-0.42,37.365151536881505
11008,0,34.0,3.4,0.86,34.207678710157104
11009,0,30.0,3.2,0.03,29.843534062096946
11010,1,35.0,3.6,0.8,35.17017203352973
11011,0,32.0,3.1,0.43,32.017492169171646
11012,1,34.0,2.9,-1.01,35.17017203352973
11013,0,33.0,3.3,-0.97,32.017492169171646
11014,0,33.0,3.2,-0.48,32.017492169171646
11015,0,32.0,3.3,0.13,32.017492169171646
11016,0,34.0,2.7,-0.76,34.207678710157104
11017,1,32.0,3.5,1.49,32.921753595657464
11018,0,34.5,3.4,0.09,34.207678710157104
11019,1,27.0,3.7,0.45,26.764884964683947
11020,0,37.0,2.6,-0.68,36.41346478420596
11021,0,39.0,3.3,0.15,38.59153295217082
11022,0,38.0,3.1,0.23,38.59153295217082
11023,0,31.0,2.7,-0.91,29.843534062096946
11024,0,41.0,3.1,-0.14,40.721656787614336
11025,0,28.0,3.5,0.64,27.650038935489906
11026,0,36.0,2.3,0.01,36.41346478420596
11027,0,33.0,2.9,0.7,32.017492169171646
11028,0,35.0,3.1,-0.76,34.207678710157104
11029,0,28.0,3.5,-0.66,27.650038935489906
11030,0,37.0,3.1,0.17,36.41346478420596
11031,1,26.0,3.6,-1.74,26.764884964683947
11032,1,35.0,3.5,0.88,35.17017203352973
11033,0,45.0,3.4,1.45,45.23413352842084
11034,0,32.5,2.8,-0.99,32.017492169171646
11035,0,34.0,2.7,0.41,34.207678710157104
11036,1,33.0,3.6,0.49,32.921753595657464
11037,1,34.0,3.5,0.96,35.17017203352973
11038,0,40.0,3.1,-0.95,40.721656787614336
11039,0,32.0,3.0,-0.03,32.017492169171646
11040,0,37.0,2.7,0.11,36.41346478420596
11041,1,32.0,3.7,0.78,32.921753595657464
11042,0,38.5,3.1,-0.2,38.59153295217082
11043,1,33.0,3.5,0.72,32.921753595657464
11044,1,35.0,3.0,-1.01,35.17017203352973
11045,0,34.0,3.2,-0.6,34.207678710157104
11046,1,41.0,2.7,0.01,41.67656281304559
11047,0,36.0,3.3,1.67,36.41346478420596
11048,1,32.0,3.7,1.33,32.921753595657464
11049,0,35.0,3.2,-1.19,34.207678710157104
11050,0,35.0,2.9,-0.52,34.207678710157104
11051,0,33.0,3.1,0.49,32.017492169171646
11052,0,37.0,2.5,-0.56,36.41346478420596
11053,1,43.0,2.3,-1.33,43.892828873340214
11054,1,37.5,3.1,0.19,39.50881179099064
11055,1,31.0,3.3,-0.95,30.853478459995404
11056,0,39.0,2.9,-1.88,38.59153295217082
11057,1,42.0,3.0,1.08,43.892828873340214
11058,1,36.0,3.5,0.43,37.365151536881505
11059,1,37.0,3.9,1.23,37.365151536881505
11060,0,34.0,3.3,0.84,34.207678710157104
11061,1,37.0,2.9,-0.38,37.365151536881505
11062,1,42.0,3.7,1.0,43.892828873340214
11063,1,29.0,3.5,1.16,28.813945574957486
11064,1,38.0,3.6,1.39,39.50881179099064
11065,0,24.0,3.2,-0.56,23.563039570258294
11066,1,33.0,3.2,1.23,32.921753595657464
11067,0,44.0,3.0,-0.28,45.23413352842084
11068,0,38.0,3.2,-1.23,38.59153295217082
11069,0,43.0,3.9,0.66,43.19111506898679
11070,0,37.0,3.6,-0.94,36.41346478420596
11071,0,38.0,3.9,1.18,38.59153295217082
11072,0,45.0,3.3,0.73,45.23413352842084
11073,1,41.0,3.9,0.24,41.67656281304559
11074,1,42.0,3.9,0.56,43.892828873340214
11075,0,40.0,3.8,0.02,40.721656787614336
11076,0,37.0,3.4,0.81,36.41346478420596
11077,1,39.0,3.8,0.02,39.50881179099064
11078,0,48.0,3.5,1.89,49.0
11079,1,45.0,4.0,0.34,45.97197194861029
11080,0,44.0,3.0,-0.25,45.23413352842084
11081,1,41.0,3.8,1.57,41.67656281304559
11082,0,39.0,3.9,0.86,38.59153295217082
11083,0,40.0,3.6,1.52,40.721656787614336
11084,1,40.0,3.9,1.2,41.67656281304559
11085,1,37.0,3.6,-0.4,37.365151536881505
11086,0,39.0,3.5,0.46,38.59153295217082
11087,0,47.0,3.7,0.81,47.09820080732016
11088,0,42.0,3.2,-0.84,43.19111506898679
11089,0,40.0,3.6,0.24,40.721656787614336
11090,1,44.0,3.3,1.64,45.97197194861029
11091,0,41.0,3.9,0.68,40.721656787614336
11092,1,39.0,3.7,0.09,39.50881179099064
11093,0,42.0,3.5,-0.72,43.19111506898679
11094,0,35.5,3.8,-1.14,36.41346478420596
11095,1,42.0,3.3,-0.64,43.892828873340214
11096,0,43.0,3.3,1.13,43.19111506898679
11097,0,41.0,3.0,-0.2,40.721656787614336
11098,1,48.0,3.7,0.76,49.0
11099,1,40.0,3.3,-0.94,41.67656281304559
11100,1,48.0,3.5,1.94,49.0
11101,1,40.0,3.6,-0.1,41.67656281304559
11102,1,46.0,3.6,-0.03,47.613943188290406
11103,0,40.0,3.6,0.86,40.721656787614336
11104,1,41.0,4.0,1.22,41.67656281304559
11105,0,40.0,3.8,0.29,40.721656787614336
11106,1,39.0,3.6,-0.87,39.50881179099064
11107,0,41.0,3.6,0.12,40.721656787614336
11108,1,42.0,3.3,1.2,43.892828873340214
11109,0,43.0,3.7,2.5,43.19111506898679
11110,0,37.0,3.8,0.19,36.41346478420596
11111,1,38.0,3.7,0.24,39.50881179099064
11112,0,41.0,3.7,1.22,40.721656787614336
11113,1,35.0,3.9,-1.38,35.17017203352973
11114,1,43.0,3.5,-0.35,43.892828873340214
11115,0,40.0,3.1,0.0,40.721656787614336
11116,1,44.0,3.3,-0.57,45.97197194861029
11117,0,39.0,3.4,-0.45,38.59153295217082
11118,0,39.0,3.6,0.44,38.59153295217082
11119,1,37.0,3.9,0.17,37.365151536881505
11120,1,41.0,3.3,-0.79,41.67656281304559
11121,0,41.0,3.7,-1.21,40.721656787614336
11122,1,48.0,3.0,1.57,49.0
11123,0,44.0,3.4,-1.01,45.23413352842084
11124,1,39.0,3.6,-1.38,39.50881179099064
11125,0,41.0,3.7,-1.65,40.721656787614336
11126,1,42.0,3.7,1.1,43.892828873340214
11127,0,44.0,3.0,-1.19,45.23413352842084
11128,0,38.5,3.3,0.12,38.59153295217082
11129,1,36.5,3.5,-0.25,37.365151536881505
11130,0,41.0,3.9,0.95,40.721656787614336
11131,0,40.0,3.8,1.13,40.721656787614336
11132,0,40.0,3.8,0.54,40.721656787614336
11133,1,43.0,3.9,-0.99,43.892828873340214
11134,1,45.0,3.3,1.57,45.97197194861029
11135,0,36.0,3.9,-0.67,36.41346478420596
11136,1,40.0,3.3,-1.04,41.67656281304559
11137,0,38.0,4.0,-0.35,38.59153295217082
11138,0,44.0,3.8,-0.55,45.23413352842084
11139,1,42.0,3.3,0.09,43.892828873340214
11140,0,44.0,3.1,-0.67,45.23413352842084
11141,1,33.0,2.5,-0.03,32.921753595657464
11142,1,40.0,3.7,-1.46,41.67656281304559
11143,1,46.0,3.5,0.59,47.613943188290406
11144,0,46.0,3.9,-0.94,47.09820080732016
11145,1,36.5,3.4,-1.43,37.365151536881505
11146,0,45.0,3.0,0.02,45.23413352842084
