sex,LSAT,UGPA,ZFYA,uuid
1,36.0,3.5,-0.84,8741567104943591913
0,40.0,3.3,0.8,8741567109238559209
0,47.0,2.6,0.32,8741567113533526505
0,30.0,3.6,0.54,8741567117828493801
0,39.0,3.1,0.14,8741567122123461097
1,39.0,2.3,-0.04,8741567126418428393
0,45.0,3.1,1.16,8741567130713395689
1,39.0,3.4,-0.02,8741567135008362985
1,41.0,3.4,1.6,8741567139303330281
0,43.0,3.2,-0.73,8741567143598297577
1,41.0,2.9,1.09,8741567147893264873
1,39.0,3.4,1.33,8741567152188232169
0,38.0,3.3,-1.24,8741567156483199465
1,30.5,3.6,-0.7,8741567160778166761
0,32.5,3.6,-0.26,8741567165073134057
1,38.0,3.4,-0.22,8741567169368101353
1,36.0,3.8,-0.35,8741567173663068649
1,35.5,3.1,-1.1,8741567177958035945
1,41.0,3.5,-0.17,8741567182253003241
1,40.0,3.5,-0.53,8741567186547970537
1,29.0,2.9,-2.05,8741567190842937833
0,40.0,3.3,0.65,8741567195137905129
0,38.0,3.5,0.71,8741567199432872425
1,43.0,3.9,1.36,8741567203727839721
0,37.0,3.1,-1.04,8741567208022807017
1,36.0,3.7,0.82,8741567212317774313
1,35.0,3.0,-0.64,8741567216612741609
1,37.0,3.5,-0.02,8741567220907708905
0,29.0,2.4,-1.68,8741567225202676201
1,37.0,3.5,-0.73,8741567229497643497
1,36.0,4.0,0.38,8741567233792610793
0,43.0,3.6,0.47,8741567238087578089
0,42.0,3.0,-0.28,8741567242382545385
0,42.0,2.9,1.82,8741567246677512681
1,44.0,3.1,-0.13,8741567250972479977
1,42.0,3.2,0.65,8741567255267447273
0,39.0,3.2,0.65,8741567259562414569
0,39.0,3.2,1.49,8741567263857381865
0,41.0,3.0,-0.39,8741567268152349161
0,42.0,2.9,0.16,8741567272447316457
1,47.0,2.8,0.98,8741567276742283753
0,39.0,3.4,-0.11,8741567281037251049
0,39.0,3.3,-0.24,8741567285332218345
1,36.0,3.7,-0.64,8741567289627185641
0,38.0,3.5,0.58,8741567293922152937
1,30.0,3.0,-0.42,8741567298217120233
0,39.0,2.4,-0.84,8741567302512087529
1,42.0,3.1,0.63,8741567306807054825
1,37.0,3.1,-0.24,8741567311102022121
1,44.0,3.1,1.51,8741567315396989417
1,41.0,3.5,-1.21,8741567319691956713
1,36.0,3.3,-0.81,8741567323986924009
1,48.0,2.9,0.4,8741567328281891305
0,39.0,3.7,0.23,8741567332576858601
1,37.0,3.4,-0.06,8741567336871825897
0,42.0,3.4,0.74,8741567341166793193
0,40.0,3.4,0.71,8741567345461760489
0,40.0,3.3,0.45,8741567349756727785
0,39.0,3.4,0.45,8741567354051695081
0,39.0,3.2,1.67,8741567358346662377
1,39.0,3.7,0.18,8741567362641629673
1,35.0,3.6,0.36,8741567366936596969
1,36.5,3.3,0.91,8741567371231564265
1,31.0,3.6,-0.42,8741567375526531561
1,42.0,3.1,1.91,8741567379821498857
1,42.0,3.6,1.4,8741567384116466153
1,29.0,3.1,-2.01,8741567388411433449
1,36.0,3.6,-0.11,8741567392706400745
0,47.0,3.2,-0.77,8741567397001368041
0,32.0,3.7,0.18,8741567401296335337
1,44.0,3.3,2.22,8741567405591302633
0,38.0,3.2,-1.55,8741567409886269929
0,32.0,2.9,-0.3,8741567414181237225
0,38.0,3.4,-0.66,8741567418476204521
0,29.0,2.4,0.14,8741567422771171817
1,47.0,3.9,0.34,8741567427066139113
0,38.0,2.5,-1.81,8741567431361106409
0,32.0,3.8,0.01,8741567435656073705
0,41.0,3.2,0.49,8741567439951041001
1,40.0,3.8,0.89,8741567444246008297
1,36.0,3.8,-0.19,8741567448540975593
1,44.0,3.5,1.33,8741567452835942889
1,41.0,3.2,0.76,8741567457130910185
1,38.0,3.5,0.05,8741567461425877481
0,43.0,3.2,0.18,8741567465720844777
1,46.0,3.4,1.02,8741567470015812073
0,43.0,3.2,-0.28,8741567474310779369
0,33.0,3.2,-0.39,8741567478605746665
0,34.0,3.3,-0.33,8741567482900713961
0,42.0,3.6,0.07,8741567487195681257
0,40.0,3.0,-0.24,8741567491490648553
0,38.0,2.6,-0.37,8741567495785615849
1,39.0,3.3,-0.3,8741567500080583145
0,42.0,3.0,-0.42,8741567504375550441
1,38.0,3.4,0.2,8741567508670517737
0,38.0,3.9,1.58,8741567512965485033
1,37.0,3.7,-0.73,8741567517260452329
1,30.0,3.4,-0.17,8741567521555419625
1,34.0,3.5,0.82,8741567525850386921
0,38.0,3.4,-0.06,8741567530145354217
0,35.0,3.7,0.12,8741567534440321513
1,37.0,2.6,-0.88,8741567538735288809
1,37.0,3.7,0.01,8741567543030256105
0,36.0,3.8,-0.93,8741567547325223401
1,40.0,2.7,0.47,8741567551620190697
0,39.0,3.1,0.36,8741567555915157993
0,37.0,3.4,-0.02,8741567560210125289
0,43.0,2.5,0.65,8741567564505092585
0,39.0,3.3,0.56,8741567568800059881
0,45.0,2.5,0.87,8741567573095027177
0,38.5,2.9,-0.7,8741567577389994473
0,40.0,2.9,1.18,8741567581684961769
0,37.0,3.7,0.25,8741567585979929065
1,33.0,3.9,-0.42,8741567590274896361
1,29.0,3.5,-0.62,8741567594569863657
1,39.0,3.4,0.47,8741567598864830953
1,40.0,3.2,-2.25,8741567603159798249
0,44.0,2.7,-0.37,8741567607454765545
0,35.0,2.9,-0.86,8741567611749732841
0,38.0,3.5,-0.79,8741567616044700137
1,37.0,3.6,-2.79,8741567620339667433
1,36.0,3.3,-0.35,8741567624634634729
1,40.0,3.3,0.36,8741567628929602025
0,40.0,3.4,0.94,8741567633224569321
0,40.0,3.2,1.58,8741567637519536617
1,26.0,2.9,-1.55,8741567641814503913
1,38.0,3.2,-0.04,8741567646109471209
1,41.0,3.4,-0.7,8741567650404438505
1,43.0,2.9,0.54,8741567654699405801
0,37.0,3.3,-1.7,8741567658994373097
0,42.0,3.4,0.94,8741567663289340393
0,40.0,3.3,1.36,8741567667584307689
0,43.0,3.0,0.12,8741567671879274985
1,40.0,3.3,1.62,8741567676174242281
1,40.0,3.5,1.38,8741567680469209577
1,42.0,3.1,0.01,8741567684764176873
0,38.0,3.7,2.02,8741567689059144169
1,43.0,3.7,0.85,8741567693354111465
0,38.0,3.5,-0.13,8741567697649078761
0,42.0,3.6,-0.62,8741567701944046057
1,37.0,3.7,0.74,8741567706239013353
0,41.0,3.4,1.25,8741567710533980649
1,42.0,3.2,-1.21,8741567714828947945
1,37.0,3.5,0.96,8741567719123915241
1,35.0,3.8,0.12,8741567723418882537
1,38.0,3.4,-0.53,8741567727713849833
0,36.0,3.5,0.36,8741567732008817129
1,38.0,3.9,0.76,8741567736303784425
0,41.0,3.3,-0.81,8741567740598751721
1,41.0,3.2,0.63,8741567744893719017
1,35.0,3.8,-0.06,8741567749188686313
0,39.0,2.7,-0.13,8741567753483653609
0,42.0,3.9,2.31,8741567757778620905
1,44.0,3.2,1.49,8741567762073588201
1,36.0,3.7,-0.13,8741567766368555497
1,32.5,3.6,-1.63,8741567770663522793
1,31.0,3.0,-0.88,8741567774958490089
1,41.0,3.8,1.33,8741567779253457385
1,46.0,3.8,1.27,8741567783548424681
0,39.0,3.0,0.29,8741567787843391977
0,32.0,2.9,-0.59,8741567792138359273
0,38.0,3.7,0.4,8741567796433326569
1,39.0,2.7,1.22,8741567800728293865
1,36.5,2.9,-0.15,8741567805023261161
1,41.0,2.5,-0.26,8741567809318228457
1,26.0,3.3,-1.04,8741567813613195753
0,41.0,3.4,1.93,8741567817908163049
1,32.75,2.8,-2.5,8741567822203130345
0,38.0,3.7,0.78,8741567826498097641
0,45.0,2.6,0.45,8741567830793064937
1,40.0,3.1,0.45,8741567835088032233
0,40.0,3.3,1.29,8741567839382999529
0,37.0,3.5,-1.32,8741567843677966825
0,41.0,3.4,0.27,8741567847972934121
1,40.0,3.7,-0.73,8741567852267901417
1,41.0,3.1,0.82,8741567856562868713
0,34.0,2.7,-0.46,8741567860857836009
0,42.0,2.7,1.44,8741567865152803305
0,40.0,3.1,1.05,8741567869447770601
0,40.0,3.7,-1.59,8741567873742737897
0,39.0,3.6,-0.28,8741567878037705193
1,34.0,2.3,-2.36,8741567882332672489
0,43.0,3.5,1.0,8741567886627639785
1,38.0,3.7,-0.15,8741567890922607081
0,40.0,2.6,0.39,8741567895217574377
1,28.0,2.8,-0.11,8741567899512541673
0,35.0,3.0,-2.48,8741567903807508969
1,39.0,2.7,1.58,8741567908102476265
0,37.0,2.8,0.75,8741567912397443561
0,34.0,3.2,1.22,8741567916692410857
0,42.0,2.3,0.98,8741567920987378153
0,40.0,2.6,-0.68,8741567925282345449
1,33.0,3.3,-0.68,8741567929577312745
0,34.0,2.8,0.53,8741567933872280041
0,33.5,2.5,0.75,8741567938167247337
0,35.0,3.1,0.27,8741567942462214633
1,34.0,3.4,0.87,8741567946757181929
0,33.0,3.3,-1.39,8741567951052149225
0,35.0,2.9,0.15,8741567955347116521
0,35.0,3.2,0.15,8741567959642083817
0,33.0,3.4,0.75,8741567963937051113
0,35.0,3.2,-1.75,8741567968232018409
1,32.5,3.2,-0.44,8741567972526985705
1,36.0,2.9,0.27,8741567976821953001
0,39.0,2.6,-0.44,8741567981116920297
0,38.0,2.5,0.63,8741567985411887593
0,36.0,3.6,0.15,8741567989706854889
0,36.0,2.8,-0.44,8741567994001822185
0,34.0,3.3,0.63,8741567998296789481
0,34.0,3.4,1.7,8741568002591756777
0,34.0,3.2,-0.2,8741568006886724073
1,40.0,2.8,0.98,8741568011181691369
1,30.0,3.5,-0.2,8741568015476658665
0,37.0,2.7,-0.73,8741568019771625961
1,33.5,3.1,-0.68,8741568024066593257
1,38.0,2.6,1.01,8741568028361560553
0,29.0,3.1,-0.44,8741568032656527849
1,34.5,3.0,-0.2,8741568036951495145
1,28.5,2.9,1.17,8741568041246462441
0,36.0,2.3,0.18,8741568045541429737
1,37.0,2.6,-0.8,8741568049836397033
1,28.0,3.3,-0.56,8741568054131364329
0,35.5,3.2,0.87,8741568058426331625
1,38.0,2.7,1.17,8741568062721298921
0,33.25,2.7,0.63,8741568067016266217
1,33.0,3.3,0.51,8741568071311233513
0,35.0,2.8,0.87,8741568075606200809
1,34.0,3.5,1.01,8741568079901168105
0,41.0,2.5,-0.32,8741568084196135401
0,29.0,2.9,0.03,8741568088491102697
0,31.0,3.2,-0.96,8741568092786069993
1,33.0,3.3,-0.2,8741568097081037289
1,27.0,2.8,-0.16,8741568101376004585
1,30.25,2.6,-1.39,8741568105670971881
1,37.0,2.5,2.29,8741568109965939177
0,34.0,3.4,1.34,8741568114260906473
0,37.0,2.5,1.1,8741568118555873769
0,30.5,3.0,-0.2,8741568122850841065
0,35.0,3.1,-0.68,8741568127145808361
0,40.0,3.0,1.7,8741568131440775657
0,39.0,2.8,0.27,8741568135735742953
0,36.0,2.5,0.03,8741568140030710249
0,36.0,3.1,1.1,8741568144325677545
0,31.0,3.7,1.22,8741568148620644841
0,26.0,3.4,0.75,8741568152915612137
1,35.0,2.8,0.39,8741568157210579433
0,41.0,2.9,1.22,8741568161505546729
0,33.0,3.3,-0.68,8741568165800514025
0,26.5,3.0,0.08,8741568170095481321
1,31.0,3.7,-0.16,8741568174390448617
0,34.0,3.0,0.39,8741568178685415913
0,38.0,2.8,-0.44,8741568182980383209
0,33.0,3.1,-1.86,8741568187275350505
0,33.5,2.9,-1.98,8741568191570317801
1,34.0,2.8,-0.56,8741568195865285097
0,33.0,3.2,2.29,8741568200160252393
1,34.0,2.8,-0.84,8741568204455219689
0,39.0,2.6,0.51,8741568208750186985
1,31.0,2.9,0.41,8741568213045154281
1,37.0,2.7,-1.51,8741568217340121577
0,29.0,3.2,1.82,8741568221635088873
0,33.5,2.5,-0.2,8741568225930056169
1,25.0,3.4,-0.58,8741568230225023465
0,27.0,2.6,-0.13,8741568234519990761
1,33.0,2.7,-0.8,8741568238814958057
1,37.0,2.5,-1.27,8741568243109925353
0,30.0,3.1,0.75,8741568247404892649
1,27.0,3.4,0.11,8741568251699859945
0,42.0,2.6,-0.08,8741568255994827241
0,34.0,2.6,0.98,8741568260289794537
0,39.0,3.3,-0.32,8741568264584761833
0,34.0,3.1,-0.2,8741568268879729129
0,32.0,2.9,1.82,8741568273174696425
1,38.0,2.9,-1.51,8741568277469663721
1,30.0,3.6,0.3,8741568281764631017
1,28.0,3.6,1.51,8741568286059598313
0,37.0,2.6,1.1,8741568290354565609
1,34.0,3.3,-0.32,8741568294649532905
0,37.0,3.1,-0.8,8741568298944500201
0,39.0,2.2,0.03,8741568303239467497
0,29.0,2.8,-0.13,8741568307534434793
0,39.0,2.7,0.39,8741568311829402089
0,37.0,2.7,0.15,8741568316124369385
0,36.0,3.0,1.53,8741568320419336681
0,40.0,2.4,-0.44,8741568324714303977
1,32.0,3.4,-0.44,8741568329009271273
1,34.5,2.6,-1.03,8741568333304238569
0,33.0,3.3,0.2,8741568337599205865
0,37.0,2.7,0.03,8741568341894173161
1,27.0,3.3,-1.75,8741568346189140457
1,28.5,3.4,-0.44,8741568350484107753
1,34.0,3.3,-0.32,8741568354779075049
0,38.0,2.4,-0.63,8741568359074042345
0,37.0,2.7,-0.06,8741568363369009641
0,36.0,3.1,-0.84,8741568367663976937
1,33.0,2.6,-0.2,8741568371958944233
1,37.0,3.7,1.53,8741568376253911529
0,42.0,2.7,1.74,8741568380548878825
0,40.0,2.3,0.56,8741568384843846121
0,37.0,2.9,0.56,8741568389138813417
0,39.0,2.5,-1.63,8741568393433780713
1,35.0,2.9,0.39,8741568397728748009
0,35.0,2.6,-0.8,8741568402023715305
0,37.0,3.2,-0.32,8741568406318682601
1,36.0,3.0,-0.56,8741568410613649897
0,34.0,3.6,0.27,8741568414908617193
1,28.25,2.9,-1.11,8741568419203584489
0,33.5,2.2,-0.68,8741568423498551785
1,33.0,2.9,-0.44,8741568427793519081
0,38.0,2.6,-1.03,8741568432088486377
0,36.0,2.7,0.51,8741568436383453673
0,39.0,2.7,-0.2,8741568440678420969
1,33.0,3.3,-0.92,8741568444973388265
1,31.0,3.5,0.3,8741568449268355561
0,41.0,2.6,0.63,8741568453563322857
0,44.0,2.5,0.03,8741568457858290153
1,38.0,3.2,-1.39,8741568462153257449
0,29.25,3.0,0.41,8741568466448224745
0,36.0,2.4,1.93,8741568470743192041
0,38.0,2.9,-0.7,8741568475038159337
0,31.0,3.2,0.41,8741568479333126633
1,36.0,2.6,-0.56,8741568483628093929
0,36.0,2.3,-0.32,8741568487923061225
1,33.5,3.2,0.87,8741568492218028521
1,40.0,2.5,0.15,8741568496512995817
1,33.0,2.8,1.08,8741568500807963113
1,30.0,3.3,1.39,8741568505102930409
0,32.0,3.2,1.46,8741568509397897705
0,37.0,3.7,2.17,8741568513692865001
0,40.0,2.6,-0.08,8741568517987832297
0,35.5,2.7,-0.18,8741568522282799593
1,34.5,3.5,1.1,8741568526577766889
0,32.5,2.3,-0.68,8741568530872734185
0,30.0,3.1,0.63,8741568535167701481
0,40.0,2.2,-0.68,8741568539462668777
0,31.5,2.7,-0.32,8741568543757636073
1,41.0,3.2,0.75,8741568548052603369
0,31.0,3.1,-0.44,8741568552347570665
0,35.0,2.7,1.58,8741568556642537961
1,30.0,3.1,-0.11,8741568560937505257
0,39.0,2.4,0.87,8741568565232472553
0,35.5,3.1,-0.08,8741568569527439849
0,38.0,3.2,1.1,8741568573822407145
0,36.0,2.8,-0.56,8741568578117374441
1,30.5,3.1,0.27,8741568582412341737
1,36.0,3.9,1.22,8741568586707309033
1,31.0,3.5,0.63,8741568591002276329
0,33.0,3.3,-0.08,8741568595297243625
0,31.0,2.7,-1.03,8741568599592210921
0,35.0,2.9,0.98,8741568603887178217
0,34.0,2.4,-0.44,8741568608182145513
0,33.0,3.2,0.27,8741568612477112809
0,36.0,2.6,0.15,8741568616772080105
0,31.25,2.5,-1.77,8741568621067047401
0,37.0,2.3,0.75,8741568625362014697
0,32.0,3.3,-0.56,8741568629656981993
1,34.0,3.4,0.51,8741568633951949289
1,27.0,3.7,0.41,8741568638246916585
0,35.0,2.9,1.74,8741568642541883881
1,35.0,3.6,-1.22,8741568646836851177
1,37.0,2.3,-0.04,8741568651131818473
0,31.0,3.2,-0.63,8741568655426785769
0,34.0,3.3,1.15,8741568659721753065
0,41.0,2.4,0.34,8741568664016720361
1,29.75,3.8,1.74,8741568668311687657
1,33.0,3.0,-1.03,8741568672606654953
1,31.0,3.2,-1.22,8741568676901622249
1,33.0,3.1,-0.44,8741568681196589545
1,36.0,2.6,-1.63,8741568685491556841
0,37.0,2.8,0.63,8741568689786524137
0,37.0,2.4,-0.99,8741568694081491433
0,37.0,3.0,0.87,8741568698376458729
0,35.0,3.1,1.01,8741568702671426025
1,43.0,3.9,2.11,8741568706966393321
0,27.0,3.0,-0.52,8741568711261360617
0,28.0,2.5,-0.52,8741568715556327913
0,33.0,3.0,0.94,8741568719851295209
1,31.0,3.2,-0.9,8741568724146262505
0,28.0,2.4,-0.36,8741568728441229801
1,31.5,2.9,0.07,8741568732736197097
1,31.0,3.1,-0.66,8741568737031164393
0,33.0,2.4,-0.47,8741568741326131689
0,33.0,3.2,1.01,8741568745621098985
0,25.0,1.8,-1.72,8741568749916066281
1,36.0,3.2,1.34,8741568754211033577
1,33.0,3.0,0.09,8741568758506000873
0,31.0,2.7,-0.52,8741568762800968169
0,38.0,2.7,0.51,8741568767095935465
0,25.0,3.4,-1.76,8741568771390902761
1,36.0,3.0,-0.03,8741568775685870057
1,33.5,3.7,-1.53,8741568779980837353
1,36.0,2.5,-0.05,8741568784275804649
1,29.0,3.4,-0.36,8741568788570771945
1,34.0,2.8,-1.6,8741568792865739241
0,34.5,3.4,0.56,8741568797160706537
0,29.0,2.8,-0.66,8741568801455673833
0,27.5,3.0,-1.34,8741568805750641129
1,34.0,2.5,1.12,8741568810045608425
0,24.0,3.9,-1.32,8741568814340575721
0,31.0,3.1,-0.47,8741568818635543017
0,27.0,3.7,-1.72,8741568822930510313
0,40.0,3.3,0.51,8741568827225477609
0,35.0,3.2,0.75,8741568831520444905
0,37.0,3.6,0.84,8741568835815412201
0,30.0,2.7,-1.01,8741568840110379497
0,39.0,2.7,1.24,8741568844405346793
1,31.0,3.7,-0.54,8741568848700314089
0,36.0,3.1,1.08,8741568852995281385
0,26.0,3.1,-0.05,8741568857290248681
0,41.0,3.1,1.34,8741568861585215977
1,33.0,3.0,-0.1,8741568865880183273
1,31.0,3.0,-0.85,8741568870175150569
1,35.0,3.4,-1.51,8741568874470117865
1,29.0,2.9,-0.82,8741568878765085161
1,36.0,4.0,0.84,8741568883060052457
0,33.0,3.7,0.58,8741568887355019753
1,29.0,2.5,-1.32,8741568891649987049
0,29.0,3.5,0.16,8741568895944954345
0,35.0,2.9,-0.73,8741568900239921641
0,33.0,2.6,1.01,8741568904534888937
0,34.0,2.9,-0.36,8741568908829856233
1,26.0,3.6,1.64,8741568913124823529
0,27.5,3.3,-0.47,8741568917419790825
0,33.0,2.5,-0.97,8741568921714758121
0,25.0,2.4,-0.24,8741568926009725417
1,40.0,3.2,1.99,8741568930304692713
0,34.5,3.2,0.33,8741568934599660009
1,33.0,2.3,-0.78,8741568938894627305
0,33.0,2.7,-0.33,8741568943189594601
0,30.0,3.6,-0.54,8741568947484561897
0,32.0,2.9,-0.43,8741568951779529193
0,28.0,3.0,-1.88,8741568956074496489
0,33.0,3.7,-0.52,8741568960369463785
0,35.0,2.4,-0.4,8741568964664431081
0,35.0,2.6,-0.52,8741568968959398377
0,35.0,3.2,-0.92,8741568973254365673
0,44.0,2.7,-0.04,8741568977549332969
1,27.0,3.7,0.75,8741568981844300265
0,34.0,2.8,0.51,8741568986139267561
1,42.0,3.0,0.4,8741568990434234857
0,30.0,2.1,-0.47,8741568994729202153
0,32.5,3.4,-0.03,8741568999024169449
0,32.0,3.4,-0.73,8741569003319136745
0,31.5,2.9,0.89,8741569007614104041
0,33.0,2.9,2.3,8741569011909071337
0,41.0,2.3,-0.47,8741569016204038633
0,32.0,3.0,1.24,8741569020499005929
1,24.0,2.6,-1.46,8741569024793973225
0,33.0,3.1,-0.84,8741569029088940521
0,29.0,3.2,0.58,8741569033383907817
1,30.0,2.8,-0.55,8741569037678875113
1,27.0,2.5,-1.68,8741569041973842409
0,32.0,3.5,0.47,8741569046268809705
0,35.0,3.4,-0.29,8741569050563777001
1,27.0,3.1,0.47,8741569054858744297
0,30.0,2.7,-0.33,8741569059153711593
1,31.0,3.3,-1.17,8741569063448678889
0,31.0,2.9,1.49,8741569067743646185
1,30.0,3.5,0.67,8741569072038613481
1,37.0,2.7,-0.51,8741569076333580777
0,39.0,4.0,2.08,8741569080628548073
0,34.0,2.3,0.59,8741569084923515369
0,36.0,2.9,0.8,8741569089218482665
0,36.0,3.3,0.6,8741569093513449961
0,25.75,3.1,-1.2,8741569097808417257
1,33.0,3.1,-1.26,8741569102103384553
1,31.25,2.9,0.54,8741569106398351849
1,35.0,3.0,-0.18,8741569110693319145
0,33.0,3.1,0.01,8741569114988286441
0,32.0,3.2,1.55,8741569119283253737
0,31.75,2.1,-0.28,8741569123578221033
1,33.0,3.3,-0.63,8741569127873188329
1,30.0,2.7,-0.76,8741569132168155625
0,36.0,3.5,1.03,8741569136463122921
1,28.0,2.4,-1.46,8741569140758090217
1,30.0,3.8,-0.08,8741569145053057513
0,34.0,3.5,0.61,8741569149348024809
0,19.5,3.1,-1.89,8741569153642992105
0,40.0,2.5,-1.39,8741569157937959401
1,39.0,3.5,1.16,8741569162232926697
0,23.5,3.0,-1.39,8741569166527893993
0,40.0,3.7,2.07,8741569170822861289
1,34.5,3.5,0.03,8741569175117828585
1,36.0,3.0,0.37,8741569179412795881
1,28.0,3.7,-0.44,8741569183707763177
1,38.0,3.1,0.51,8741569188002730473
1,27.25,3.1,-0.28,8741569192297697769
0,33.0,3.1,-0.77,8741569196592665065
0,31.0,2.8,0.97,8741569200887632361
0,34.0,3.0,-0.15,8741569205182599657
0,29.25,3.2,-0.33,8741569209477566953
0,33.0,3.0,0.61,8741569213772534249
0,31.0,3.2,0.31,8741569218067501545
0,37.0,3.8,1.85,8741569222362468841
0,35.5,3.0,-0.48,8741569226657436137
0,32.0,3.2,-0.65,8741569230952403433
0,34.0,2.9,-0.97,8741569235247370729
1,33.0,3.1,-0.4,8741569239542338025
1,33.0,3.5,0.54,8741569243837305321
0,32.0,2.7,-0.88,8741569248132272617
1,41.0,3.7,2.32,8741569252427239913
0,32.5,3.0,0.51,8741569256722207209
0,34.0,3.2,1.12,8741569261017174505
1,30.0,3.4,-0.59,8741569265312141801
0,42.0,3.4,-0.12,8741569269607109097
1,29.0,4.0,0.36,8741569273902076393
1,26.0,3.2,-1.23,8741569278197043689
0,39.0,2.7,1.63,8741569282492010985
0,36.0,3.9,0.72,8741569286786978281
0,30.5,3.0,0.94,8741569291081945577
1,31.0,2.9,-0.97,8741569295376912873
1,40.0,3.4,0.94,8741569299671880169
0,35.0,3.8,0.65,8741569303966847465
0,27.75,3.0,-0.04,8741569308261814761
1,30.5,3.3,0.49,8741569312556782057
1,31.0,3.6,0.76,8741569316851749353
1,26.0,3.1,-1.13,8741569321146716649
0,31.5,3.0,-1.46,8741569325441683945
0,45.0,3.1,1.33,8741569329736651241
1,34.0,2.9,-0.26,8741569334031618537
0,43.0,2.5,0.05,8741569338326585833
0,36.0,2.9,0.32,8741569342621553129
0,33.0,3.0,0.4,8741569346916520425
0,34.0,3.0,-0.33,8741569351211487721
0,34.0,3.1,-0.18,8741569355506455017
1,33.0,3.3,0.72,8741569359801422313
1,28.5,3.1,-0.33,8741569364096389609
1,37.0,2.9,1.01,8741569368391356905
1,31.0,2.8,1.71,8741569372686324201
1,39.0,3.4,0.32,8741569376981291497
1,32.0,2.7,-0.69,8741569381276258793
0,33.5,2.8,1.02,8741569385571226089
0,32.0,2.3,0.22,8741569389866193385
1,36.0,3.3,0.61,8741569394161160681
1,30.5,2.9,-0.37,8741569398456127977
0,32.5,3.1,-1.31,8741569402751095273
0,36.0,2.9,-0.59,8741569407046062569
1,23.5,2.6,-0.69,8741569411341029865
1,32.0,2.9,0.8,8741569415635997161
1,22.0,3.5,-0.37,8741569419930964457
1,21.0,2.5,-1.13,8741569424225931753
1,33.0,3.7,0.38,8741569428520899049
1,32.5,2.5,-1.24,8741569432815866345
1,29.0,2.9,-0.82,8741569437110833641
0,35.0,2.7,0.32,8741569441405800937
1,25.0,2.4,-0.33,8741569445700768233
0,31.25,2.9,0.03,8741569449995735529
0,29.75,3.1,-1.17,8741569454290702825
0,30.0,2.8,-0.33,8741569458585670121
1,33.5,2.9,0.0,8741569462880637417
1,33.0,3.0,0.32,8741569467175604713
0,27.0,3.4,1.55,8741569471470572009
1,23.0,2.8,-1.77,8741569475765539305
1,36.0,2.9,-0.44,8741569480060506601
0,23.0,3.6,-1.42,8741569484355473897
0,30.75,3.0,-0.15,8741569488650441193
0,28.5,3.6,0.0,8741569492945408489
0,26.0,2.5,-0.69,8741569497240375785
1,33.0,4.0,-0.11,8741569501535343081
1,31.0,3.4,-1.27,8741569505830310377
0,31.0,3.5,1.16,8741569510125277673
1,45.0,3.3,1.34,8741569514420244969
1,23.5,2.6,-1.16,8741569518715212265
1,30.0,3.4,1.56,8741569523010179561
0,33.0,2.8,-0.12,8741569527305146857
0,38.0,2.6,-0.33,8741569531600114153
0,29.5,2.9,-0.55,8741569535895081449
1,32.0,3.3,0.9,8741569540190048745
0,34.0,2.8,1.92,8741569544485016041
1,22.0,2.8,-0.05,8741569548779983337
1,25.5,3.0,-0.91,8741569553074950633
1,32.0,3.9,1.31,8741569557369917929
1,40.0,3.9,0.83,8741569561664885225
1,24.5,2.4,-0.71,8741569565959852521
1,36.0,3.4,1.45,8741569570254819817
1,31.0,3.2,-1.2,8741569574549787113
0,27.0,3.0,-0.94,8741569578844754409
0,32.0,3.1,0.36,8741569583139721705
0,31.0,3.0,0.87,8741569587434689001
1,33.0,3.4,-0.15,8741569591729656297
1,32.0,2.9,0.11,8741569596024623593
0,33.0,2.9,0.07,8741569600319590889
1,32.0,3.1,-0.97,8741569604614558185
1,28.25,3.3,1.02,8741569608909525481
1,38.0,3.5,2.36,8741569613204492777
0,27.5,2.9,-0.33,8741569617499460073
0,31.0,3.0,0.4,8741569621794427369
1,32.5,3.0,1.49,8741569626089394665
0,27.25,3.2,1.09,8741569630384361961
1,24.0,2.8,-1.1,8741569634679329257
1,32.0,3.0,-0.51,8741569638974296553
1,28.0,3.8,-1.46,8741569643269263849
1,40.0,2.6,1.22,8741569647564231145
0,32.0,2.7,1.16,8741569651859198441
1,32.5,3.1,0.47,8741569656154165737
1,35.0,3.0,0.22,8741569660449133033
1,39.0,2.9,0.8,8741569664744100329
0,31.0,3.2,0.9,8741569669039067625
1,40.0,3.4,1.34,8741569673334034921
0,32.0,3.0,-0.33,8741569677629002217
1,35.0,3.9,1.55,8741569681923969513
0,42.0,3.1,-0.2,8741569686218936809
0,42.0,2.9,-0.24,8741569690513904105
1,39.0,3.6,1.22,8741569694808871401
1,25.0,3.5,0.0,8741569699103838697
0,39.0,3.4,-0.17,8741569703398805993
1,43.0,3.8,1.01,8741569707693773289
1,35.0,3.4,0.3,8741569711988740585
1,35.5,3.4,-1.15,8741569716283707881
0,40.0,3.3,0.94,8741569720578675177
1,33.0,2.8,-0.28,8741569724873642473
0,33.0,2.8,-0.38,8741569729168609769
0,32.0,2.9,-1.68,8741569733463577065
0,30.0,2.7,-1.07,8741569737758544361
0,33.0,3.4,-0.49,8741569742053511657
