,race,LSAT,UGPA,ZFYA,uuid,fairScore
10703,0,41.0,2.5,0.58,275466516604172617650276947440672378601,40.256554053108374
10704,0,35.0,3.6,-0.99,100102990540017126314715479299852656371,33.44821967157165
10705,3,24.0,3.3,0.18,136905775866253758499939725969421380500,31.828807122732
10706,4,36.0,2.6,0.44,19569969949272132955029145165108644552,39.410068892239416
10707,0,45.0,2.5,0.35,93014568344809892499523708905772340374,44.90267533799491
10708,0,37.0,3.6,0.73,166550001548732497280333113811200145812,35.76900645844651
10709,0,42.0,3.0,0.96,250930500195556787778577668256646623000,42.54048443290867
10710,0,39.0,3.6,0.44,244534508853947786242345341045567995269,38.01995256899238
10711,0,39.0,3.1,-1.76,267396290815207981710654684691247614491,38.01995256899238
10712,0,38.0,3.5,-0.38,244307137505940064703181307887768234386,38.01995256899238
10713,0,38.0,3.5,0.81,139252963784942438324142119449545069745,38.01995256899238
10714,0,33.0,3.8,0.0,70900926436041901593756485872029988094,30.8928681643817
10715,4,24.0,3.5,-0.51,312153421895105795299709407580846034953,27.68557412107849
10716,0,38.0,3.5,-0.3,297688841116671505665971212523921713223,38.01995256899238
10717,0,42.0,3.6,-0.84,96752624158189766235503913757447221295,42.54048443290867
10718,0,41.0,3.8,0.67,226575753585834330859724288046967195739,40.256554053108374
10719,0,38.0,3.4,0.23,282076910417741893230321215200395019545,38.01995256899238
10720,0,45.0,3.5,2.19,3662325456450516449239318203871335212,44.90267533799491
10721,0,46.0,2.7,0.81,240061755816964792916910066992816745172,46.91586436682488
10722,0,41.0,2.9,-0.61,48798102708948148258595780593344579245,40.256554053108374
10723,0,46.0,3.1,1.92,91211361151346570425403562263919670558,46.91586436682488
10724,0,45.0,3.0,0.35,296859794786612561098366311500654895359,44.90267533799491
10725,0,41.0,2.6,0.96,317609151336652274959112788353823611540,40.256554053108374
10726,3,42.0,2.5,-0.63,202448774792231870819927213073542295424,48.0494326873918
10727,2,38.0,3.4,0.41,174490053242733012133129031708529123272,38.988032233473085
10728,0,41.0,3.0,-0.46,11514344189449551677538296286447556303,40.256554053108374
10729,3,26.0,3.2,-1.57,119480421057011329479788939717647213301,33.843857259243514
10730,0,46.0,2.4,-0.59,85771374200931265675617427689716984019,46.91586436682488
10731,0,38.0,3.5,1.48,227932504198187508750592854461768517815,38.01995256899238
10732,0,38.0,3.7,0.33,123893937448910535271084489798120200312,38.01995256899238
10733,2,31.5,2.6,0.5,217227447136404245369903640882728434852,33.33853856105856
10734,3,31.5,2.2,-0.51,265936475437374082980094197397118669952,40.211269609453346
10735,3,32.5,2.0,-0.19,194037475878849741141906015112256985028,40.211269609453346
10736,3,29.0,2.6,-2.33,45179682591975072269856579588721851756,35.966785509708515
10737,3,27.0,2.7,-0.17,123785588405167369095829881548814677233,33.843857259243514
10738,3,28.0,2.6,-0.99,31111255548219869178639200997653055019,35.966785509708515
10739,0,42.0,3.8,1.34,162217940558497093634402489608078898519,42.54048443290867
10740,0,40.0,3.1,0.44,235900848818866648666738384472192563341,40.256554053108374
10741,0,38.0,3.1,0.64,236534088369555956317925619449505190967,38.01995256899238
10742,0,40.0,3.0,-0.46,117343150680544809182187253316538520075,40.256554053108374
10743,0,40.0,2.7,0.06,9627735185700749499777057890701578394,40.256554053108374
10744,3,24.0,3.3,-1.24,243723756730201645941925451137975321372,31.828807122732
10745,0,42.0,3.6,0.02,224645053756713719915455653027683426410,42.54048443290867
10746,0,43.0,2.9,1.34,245567680198322306945224929848457059462,42.54048443290867
10747,0,43.0,3.3,1.8,107147792298383277024411157372194394607,42.54048443290867
10748,0,44.0,2.3,1.34,204609662041010821946481011079794886808,44.90267533799491
10749,0,40.0,3.6,-1.05,234029284370475088349683808937725803744,40.256554053108374
10750,0,42.0,2.6,0.96,197934680122791511517035596518980011882,42.54048443290867
10751,4,29.0,3.3,-1.66,187141775567965887367361511966090568388,31.749863143979038
10752,7,29.0,2.8,-1.32,250017627883357103433031807680533772484,32.374362658517555
10753,2,32.0,2.8,-0.9,20727589057965454914564775161274887558,33.33853856105856
10754,0,38.0,3.8,-1.57,271575823344325874908918101479086106041,38.01995256899238
10755,0,40.0,3.3,-0.32,272136366156320538609202507933162937899,40.256554053108374
10756,0,33.0,3.6,0.0,290922463367758557298667764708518523112,30.8928681643817
10757,0,43.0,2.9,-0.69,144306694349144999857406665262706031723,42.54048443290867
10758,0,39.0,3.6,-0.46,281107445057432132395578775310223914353,38.01995256899238
10759,0,40.0,3.4,-0.17,124371707992944660433344180311304096209,40.256554053108374
10760,0,41.0,3.6,1.11,334702555360971799356167446502714376749,40.256554053108374
10761,0,47.0,3.3,1.4,283030721141540071733973144457484431353,46.91586436682488
10762,0,40.0,3.0,0.35,57160818710343230243510704703855549532,40.256554053108374
10763,0,37.0,3.5,0.87,282463988432107837894200400846365605637,35.76900645844651
10764,0,39.0,3.4,0.6,208494028479695900094377692333137135210,38.01995256899238
10765,3,29.0,2.7,-0.76,136505891603586980943206535311653475410,35.966785509708515
10766,0,39.0,3.1,1.04,101151109421977031957077732110397801253,38.01995256899238
10767,0,36.5,3.8,1.08,256276114507117448838751790367439951717,35.76900645844651
10768,0,40.0,3.4,0.87,255506093065633128773314810176745978230,40.256554053108374
10769,0,41.0,2.9,-1.64,89641541749890534864406840725784891890,40.256554053108374
10770,0,37.0,3.1,-0.09,40290722798844310122462603146200717090,35.76900645844651
10771,0,37.0,3.2,0.58,173708608690547533405421458958734898719,35.76900645844651
10772,0,40.0,3.0,0.21,322579990516114317613866806618990627219,40.256554053108374
10773,0,37.0,3.8,0.58,113351088681385814543357709617119832521,35.76900645844651
10774,0,42.0,2.9,-0.23,316161211971775995280507923734243973573,42.54048443290867
10775,3,28.0,3.3,-1.66,281192634979434213602375727875328115359,35.966785509708515
10776,6,39.0,2.9,-0.09,148870138291703559030424144060347541239,39.58989755394699
10777,0,41.0,3.6,0.67,235684014992895498227311175755461110385,40.256554053108374
10778,4,28.0,2.8,-1.64,285178564044068327329840438767392197451,31.749863143979038
10779,0,24.25,3.6,-0.69,102176131744068296538527077143480167281,22.349462125824335
10780,0,35.5,3.6,0.21,319499222356121141711013199906692266157,35.76900645844651
10781,0,39.0,3.1,-0.84,160490124209324186036938529207713106324,38.01995256899238
10782,0,33.0,3.9,1.06,216752720316115234749082095580732911764,30.8928681643817
10783,5,34.0,3.1,-0.65,75805309586305709657604555241673017772,38.76525966510449
10784,0,42.0,2.9,0.51,12466662870389996997171132414599246891,42.54048443290867
10785,0,37.0,3.7,0.68,72469197277761902072006574941695903447,35.76900645844651
10786,0,37.0,3.4,-0.23,174200362952389464624195599660049003510,35.76900645844651
10787,5,39.0,3.4,-0.68,59129880320567525662767595589805512678,42.4870848422682
10788,0,40.0,3.6,0.07,9539582887755884409058142347571509761,40.256554053108374
10789,0,37.0,3.4,-0.92,24183042115403660099699492425893756307,35.76900645844651
10790,0,39.0,3.6,-0.41,108838107982076131531678140469350853499,38.01995256899238
10791,0,40.0,2.8,0.41,318183641181213934804605023701175626021,40.256554053108374
10792,0,40.0,3.5,0.27,297310190131740540129598914767401202125,40.256554053108374
10793,0,38.0,3.4,2.04,118132617508704015077621167358842944212,38.01995256899238
10794,0,40.0,3.7,-1.06,86284939033959503600369081100288537491,40.256554053108374
10795,0,38.0,3.3,0.37,189764329039562131062796110219754753466,38.01995256899238
10796,0,44.0,3.1,0.27,67818451557894862597160449127657049126,44.90267533799491
10797,0,42.0,3.3,0.51,20084382556248900421348052911146609056,42.54048443290867
10798,0,33.0,3.6,-0.03,115761527202992430169057908827558717628,30.8928681643817
10799,7,33.0,2.4,-0.75,330556753600777367626754276181911640671,37.0
10800,0,42.0,2.5,1.06,215385126149219172479220096106960053248,42.54048443290867
10801,4,32.25,2.7,-1.16,9094744306591208732981169018104410150,35.71520290479173
10802,0,37.0,3.3,-0.68,55108540596763568686889803492512197861,35.76900645844651
10803,0,45.0,2.8,0.48,327012988284495777897001064929634473846,44.90267533799491
10804,5,30.5,3.1,-0.03,183565085789070338582211140716049114372,34.14562242094713
10805,0,38.0,3.1,-0.65,98903196639937793749491022529656975983,38.01995256899238
10806,0,34.0,3.6,-1.16,369048884116222230566650987163381504,33.44821967157165
10807,0,42.5,3.2,2.35,231068222241554617448924308910512703396,42.54048443290867
10808,0,35.0,3.5,0.34,120503416981807336365352129196102165783,33.44821967157165
10809,0,39.0,3.7,0.27,217454652815269139798371534620720404150,38.01995256899238
10810,0,36.0,3.5,-1.19,291491814981576505403749057388398466417,35.76900645844651
10811,0,45.0,2.1,-0.55,98687462038042005096109733705422419926,44.90267533799491
10812,0,41.0,3.6,1.91,162192934954605919097343256440718859184,40.256554053108374
10813,0,39.0,3.3,-0.85,78002579628886049583011152012908435503,38.01995256899238
10814,0,38.0,3.6,-0.48,200612789859497905243892769100561360983,38.01995256899238
10815,0,31.0,3.6,-0.03,218254974056042359472819208767927972352,28.675076064364358
10816,0,46.0,3.2,0.89,244626640431412802341354516485856784576,46.91586436682488
10817,0,39.0,3.5,1.19,80702637408165586350545766685721008486,38.01995256899238
10818,0,37.0,3.2,-0.24,119765703165467278703889937877764268922,35.76900645844651
10819,0,46.0,3.2,1.34,148931663321331482820781334459027350564,46.91586436682488
10820,0,38.0,3.2,1.6,25317234031182926436469501583442456690,38.01995256899238
10821,0,35.0,3.2,1.23,318620169750058765456327566738990834870,33.44821967157165
10822,0,37.0,3.3,-0.45,36125939830016984840592379996635622719,35.76900645844651
10823,5,31.0,2.5,-1.5,35870330531914134892179496053173555106,34.14562242094713
10824,4,37.0,3.9,2.22,168870335313594512246113296099488951449,39.410068892239416
10825,0,41.0,3.2,-1.33,89833078412597186592156104068646880262,40.256554053108374
10826,0,35.0,3.5,0.2,238001505188143695437562657193174784573,33.44821967157165
10827,0,41.0,3.4,1.74,317755886119652525534976151466062570772,40.256554053108374
10828,0,44.0,3.0,0.71,178314862884495699859569797674738241865,44.90267533799491
10829,0,44.0,3.5,1.7,65373022666523963358072582695690360651,44.90267533799491
10830,0,34.0,3.4,-0.17,82757483699842942714228196406726736322,33.44821967157165
10831,0,34.0,3.7,-0.45,167876807214937201696141447051282244444,33.44821967157165
10832,1,36.0,3.9,-0.58,39248965449132782384303317611594634126,40.875216936283316
10833,0,36.0,3.1,0.27,143784492457357671336038849958022045696,35.76900645844651
10834,0,40.0,3.1,-0.11,278257490381942335212636527675855629392,40.256554053108374
10835,0,39.0,3.7,-0.24,251167857217214985519647527520905473812,38.01995256899238
10836,0,46.0,3.2,1.12,66515150837977541989297168772563260889,46.91586436682488
10837,2,35.5,2.7,-0.89,288596194441454796343229706141327139160,37.0
10838,0,29.5,3.5,-0.45,222025968470939905897062946728189030314,28.675076064364358
10839,0,36.0,3.1,0.37,96017061045359916851880867053940148638,35.76900645844651
10840,0,38.0,3.2,0.0,330968222587900430243211597740478534048,38.01995256899238
10841,0,29.5,3.5,-0.99,339641315280832785135222889236469512939,28.675076064364358
10842,5,40.0,3.2,-0.03,321939511924925103183417533676312869501,44.21959834849648
10843,0,35.5,3.5,1.23,74563100376422758675922379759955634519,35.76900645844651
10844,0,37.0,3.9,-1.16,270378169912977448859081467780400757620,35.76900645844651
10845,0,39.0,3.2,0.65,200136557965569452348783155734747253823,38.01995256899238
10846,0,40.0,3.0,0.34,119577146573710834021440541896978585858,40.256554053108374
10847,0,41.0,3.3,1.06,68125435501186543730936261533583991499,40.256554053108374
10848,0,39.0,3.5,-0.41,233784775506910525356519065393229647453,38.01995256899238
10849,0,40.0,2.9,-0.07,239465589840180101384947175127611560642,40.256554053108374
10850,0,34.0,3.4,0.17,153533782297838531076962979853284622662,33.44821967157165
10851,0,36.5,3.4,-1.47,183188763256689859695125710192497004213,35.76900645844651
10852,0,43.0,2.5,-1.3,99595906102040012268975390239532510781,42.54048443290867
10853,0,39.0,3.8,1.4,192633721020195422497692453374498423613,38.01995256899238
10854,0,38.0,3.4,-1.13,119988800313458219808070540118548546940,38.01995256899238
10855,0,40.0,3.3,-1.16,274237074507926929710427855194064627294,40.256554053108374
10856,0,32.5,3.4,-0.34,134407941121876773856757562990836178950,30.8928681643817
10857,0,42.0,3.2,1.5,61952819805059277134311436860879616214,42.54048443290867
10858,0,41.0,3.5,-0.17,317300476054601166135437852329555649930,40.256554053108374
10859,0,32.0,3.4,-1.78,212308210352685278302582251544673485257,30.8928681643817
10860,0,41.0,3.9,0.17,216258967482431831620386026531733635024,40.256554053108374
10861,0,48.0,3.4,1.26,184207271782527644747637481087099680078,48.897852021621524
10862,0,39.0,3.3,0.55,50099952873412667049673084170516163115,38.01995256899238
10863,0,42.0,2.7,-0.55,172253043949341959043744952861608202270,42.54048443290867
10864,0,35.0,3.7,0.71,287558560051184391752458900200600032225,33.44821967157165
10865,0,39.0,3.4,-1.16,273531327911037738257506273951941998501,38.01995256899238
10866,0,40.0,3.3,1.06,312183371697058412929249393838361962142,40.256554053108374
10867,0,39.5,3.0,0.38,243187664206763036946010570530231862033,40.256554053108374
10868,0,34.5,3.7,-0.43,125877069842782782252055767619311037680,33.44821967157165
10869,0,36.5,2.8,-0.88,35773351715889404446691236464425729958,35.76900645844651
10870,0,37.0,3.2,-1.27,285425986290783368979813848900114628055,35.76900645844651
10871,6,36.0,3.3,-1.55,290052088525370888670506348581553117391,37.529717280995825
10872,0,36.0,3.3,0.72,205219830082275918590239548945356686549,35.76900645844651
10873,0,33.0,3.3,-0.95,199411466834544499762000433852389064767,30.8928681643817
10874,0,34.5,3.0,0.01,91551446554789135556521142715545852687,33.44821967157165
10875,0,43.0,3.3,-0.07,253812307655297262031024316706920366939,42.54048443290867
10876,0,41.0,3.3,1.21,166729232903618190649976768791499631589,40.256554053108374
10877,0,40.0,2.6,-2.57,165470144861194749907669985814243493249,40.256554053108374
10878,0,32.5,3.6,-0.56,234227294325167446067231776170144739998,30.8928681643817
10879,0,34.5,3.1,0.53,328352214871008601298878600505651088346,33.44821967157165
10880,0,45.0,3.2,0.17,230928341148482500279432171331740304640,44.90267533799491
10881,0,37.0,3.2,-1.18,264369902887904473984409543899964889761,35.76900645844651
10882,0,36.0,3.5,0.3,44287817311439715706493353329572861323,35.76900645844651
10883,0,43.0,2.9,-1.58,92659930912268269591242937293942856978,42.54048443290867
10884,0,41.0,3.0,-0.22,86471872352234183687366760481613668654,40.256554053108374
10885,3,35.0,2.5,-0.17,194209219007902941980206054180976357273,42.06640965078037
10886,0,37.0,2.7,-0.77,142058635204786338990822216656668297613,35.76900645844651
10887,0,41.0,2.9,-0.46,10077508747916776958047069092105226269,40.256554053108374
10888,0,41.0,3.6,1.16,169374642554724716327138383955285758841,40.256554053108374
10889,0,42.0,2.9,-0.2,180590799973355211527495405361531696046,42.54048443290867
10890,0,40.0,3.1,1.03,60894052130351684316493809580837515965,40.256554053108374
10891,0,36.0,3.4,-0.85,19529284518814402659049345436773181472,35.76900645844651
10892,0,42.0,2.9,0.17,88120075552115872800176034116350158930,42.54048443290867
10893,0,39.0,3.3,0.82,233188573600059811786106978746896483443,38.01995256899238
10894,0,39.0,3.4,-0.61,291496361841282771641249694952943315178,38.01995256899238
10895,0,33.0,3.3,0.61,76993677922656179563550234991731575245,30.8928681643817
10896,0,41.0,3.1,0.35,320518076649153763436414983337537586245,40.256554053108374
10897,0,38.0,3.0,0.64,324690108062707684808832728635759767010,38.01995256899238
10898,3,23.5,2.9,-2.81,165393959426565736685339375028173764274,31.828807122732
10899,0,35.0,3.4,0.43,179472128394214828702793322942893528587,33.44821967157165
10900,0,37.0,3.1,0.66,121899883277392680853036221867994458778,35.76900645844651
10901,0,40.0,3.1,1.94,265303652474396996556172223772292721999,40.256554053108374
10902,0,39.0,3.6,1.13,250128039868988768493988570751901094427,38.01995256899238
10903,0,38.0,3.6,0.53,90661516274356224981225655740138884164,38.01995256899238
10904,3,28.0,2.7,-1.69,95875511166492962299266534338030628032,35.966785509708515
10905,0,36.5,3.4,-0.88,205907386624198070956945580580215382779,35.76900645844651
10906,0,38.0,3.4,0.27,89066899730184697593232907224429079459,38.01995256899238
10907,0,39.0,3.1,-0.38,240011924541077220338508291097977354846,38.01995256899238
10908,0,41.0,2.9,-1.03,86419362605806582264953592077960741380,40.256554053108374
10909,0,38.0,3.4,0.74,130542931055237847020441297064987802137,38.01995256899238
